Logger setup
14496	100628.539062	282.23	-0.016369	-0.350297	10.297618	-0.020220	0.020220	0.011706	310.58	0.00	-0.77	1.13	0.49	56.940986	0	0	0	0	0
17377	100622.593750	282.24	0.279561	-0.417441	142.566299	-0.019156	0.022348	0.013834	310.53	0.01	0.81	19.43	103.11	57.428432	1	0	0	0	0
17389	100621.242187	282.24	-1.236485	-1.496410	140.547714	-0.021284	0.026605	0.012770	310.83	0.00	0.61	20.30	105.73	57.539245	1	0	0	0	0
17402	100619.890625	282.24	-2.752533	-2.575380	138.529144	-0.021284	0.027669	0.011706	310.53	0.00	0.49	21.23	107.92	57.650062	1	0	0	0	0
17414	100618.539062	282.24	-4.268580	-3.654350	136.510559	-0.018091	0.026605	0.010642	310.58	0.00	0.45	22.21	109.71	57.760883	1	0	0	0	0
17426	100622.500000	282.24	-3.026366	-2.943360	135.919921	-0.018091	0.022348	0.013834	310.38	0.01	0.34	23.12	111.27	57.436119	1	0	0	0	0
17438	100630.000000	282.24	0.054687	-1.039062	136.281250	-0.017027	0.018091	0.012770	310.43	0.01	0.12	23.90	112.71	56.821208	1	0	0	0	0
17450	100615.000000	282.24	4.395507	-1.708008	133.903320	-0.019156	0.021284	0.012770	310.53	0.01	0.26	25.03	113.80	58.051063	1	0	0	0	0
17462	100609.203125	282.24	4.727083	-2.157291	132.157806	-0.020220	0.020220	0.014899	310.29	0.00	0.50	26.22	114.61	58.526393	1	0	0	0	0
17474	100617.203125	282.24	-0.955209	-2.277084	131.360931	-0.017027	0.019156	0.011706	310.63	0.01	0.53	27.19	115.27	57.870422	1	0	0	0	0
17486	100604.500000	282.24	-1.461915	-4.090820	130.156250	-0.017027	0.018091	0.012770	310.38	0.00	0.82	28.40	115.75	58.912052	1	0	0	0	0
17498	100587.203125	282.24	-0.949999	-4.860938	128.415618	-0.015963	0.015963	0.011706	310.29	0.00	1.40	29.86	116.02	60.330532	1	0	0	0	0
17510	100564.531250	282.24	0.596875	-2.756771	125.530204	-0.014899	0.017027	0.013834	310.53	0.01	2.32	31.61	115.99	62.190109	1	0	0	0	0
17521	100575.000000	282.24	2.511718	2.128906	122.144531	-0.017027	0.019156	0.017027	310.53	0.00	2.80	32.90	115.64	61.331405	1	0	0	0	0
17532	100588.929687	282.24	3.804687	5.796875	119.313018	-0.018091	0.021284	0.013834	310.43	0.00	2.90	33.78	115.06	60.188934	1	0	0	0	0
