Logger setup
87994	10	100620.234375	282.16	-10.311905	-0.021057	-0.340105	-0.039376	0.005321	0.000000	0.00	0.01	1.76	1.70	0.50	55.77	0	0	0	0	0
93013	10	100638.734375	282.18	-10.309553	0.010318	-0.353774	0.015963	-0.009578	0.005321	0.00	0.01	0.18	0.26	0.50	54.30	0	0	0	0	0
98027	10	100631.265625	282.20	-10.292897	0.003833	-0.378980	0.010642	-0.006385	0.002128	0.00	0.01	0.77	0.77	0.50	54.89	0	0	0	0	0
103041	10	100636.867187	282.21	-10.298202	0.022111	-0.379717	0.018092	-0.011706	0.001064	0.00	0.02	-0.18	0.01	0.49	54.45	0	0	0	0	0
108054	10	100637.335937	282.23	-10.276976	-0.017689	-0.379275	0.012771	-0.006385	0.003193	0.00	0.00	-0.02	0.49	0.47	54.41	0	0	0	0	0
113065	10	100631.664062	282.24	-10.293044	-0.000295	-0.363060	0.012771	-0.005321	0.004257	0.00	0.02	0.47	0.57	0.49	54.86	0	0	0	0	0
New flight
114817	10	100622.460937	282.24	-142.364440	0.127956	-0.525338	0.008514	-0.005321	0.005321	0.00	0.01	2.77	19.52	103.40	55.59	1	0	0	0	0
114829	12	100621.109375	282.24	-140.345855	-1.388091	-1.604308	0.017028	-0.006385	0.003193	0.00	0.01	2.57	20.38	105.98	55.70	1	0	0	0	0
114841	12	100619.757812	282.24	-138.327285	-2.904139	-2.683277	0.010642	-0.009578	0.002128	0.00	0.01	2.46	21.31	108.13	55.81	1	0	0	0	0
114852	11	100618.406250	282.24	-136.308700	-4.420186	-3.762247	0.015963	-0.007450	0.005321	0.00	0.01	2.41	22.29	109.87	55.91	1	0	0	0	0
114863	11	100623.250000	282.24	-135.956054	-2.718262	-2.752930	0.014899	-0.010642	0.006385	0.00	0.00	2.29	23.18	111.42	55.53	1	0	0	0	0
114875	12	100628.500000	282.24	-136.043457	0.488770	-1.105958	0.015963	-0.011706	0.007450	0.00	0.01	2.10	24.00	112.83	55.11	1	0	0	0	0
114886	11	100613.500000	282.24	-133.665527	4.829590	-1.774903	0.013835	-0.009578	0.000000	0.00	0.00	2.27	25.15	113.88	56.30	1	0	0	0	0
114897	11	100610.000000	282.24	-132.078125	4.158854	-2.169271	0.012771	-0.009578	0.003193	0.00	0.01	2.47	26.30	114.68	56.58	1	0	0	0	0
114909	12	100618.000000	282.24	-131.281250	-1.523438	-2.289063	0.015963	-0.007450	0.003193	0.00	0.01	2.48	27.25	115.33	55.95	1	0	0	0	0
114919	10	100603.000000	282.24	-130.031250	-1.455079	-4.291016	0.010642	-0.007450	0.004257	0.00	0.00	2.79	28.47	115.79	57.14	1	0	0	0	0
114931	12	100584.929687	282.24	-128.127090	-0.795313	-4.650521	0.012771	-0.009578	0.006385	0.00	0.01	3.39	29.95	116.03	58.57	1	0	0	0	0
114942	11	100562.265625	282.24	-125.241668	0.751562	-2.546355	0.007450	-0.006385	0.001064	0.00	0.00	4.30	31.70	115.97	60.37	1	0	0	0	0
114954	12	100576.875000	282.25	-121.793457	2.712403	2.687012	0.010642	-0.006385	0.004257	0.00	0.00	4.72	32.92	115.59	59.21	1	0	0	0	0
114965	11	100588.398437	282.25	-119.301559	3.648438	5.398438	0.010642	-0.007450	0.004257	0.00	0.01	4.81	33.79	115.01	58.30	1	0	0	0	0
114977	12	100583.070312	282.24	-119.186981	2.085938	1.414063	0.014899	-0.007450	0.006385	0.00	0.00	4.99	34.73	114.48	58.72	1	0	0	0	0
114988	11	100576.500000	282.24	-117.914062	1.628907	1.000001	0.011706	-0.008514	0.007450	0.00	0.01	5.27	35.75	113.87	59.24	1	0	0	0	0
114999	11	100571.132812	282.24	-116.323440	1.264583	1.176563	0.011706	-0.005321	0.003193	0.00	0.01	5.59	36.79	113.17	59.67	1	0	0	0	0
115011	12	100571.796875	282.24	-114.620315	0.165625	0.145312	0.013835	-0.003193	0.005321	0.00	0.00	5.82	37.72	112.38	59.61	1	0	0	0	0
115023	12	100566.398437	282.24	-113.427604	0.656250	0.328125	0.008514	-0.011706	0.005321	0.00	0.01	6.12	38.68	111.55	60.04	1	0	0	0	0
115033	10	100558.500000	282.24	-112.431640	1.583008	0.850586	0.008514	-0.003193	0.002128	0.00	0.01	6.50	39.72	110.70	60.67	1	0	0	0	0
115045	12	100551.000000	282.24	-111.347656	1.529297	0.650391	0.007450	-0.006385	0.005321	0.00	0.02	6.94	40.79	109.83	61.26	1	0	0	0	0
115056	11	100553.203125	282.24	-110.217185	1.251563	0.598438	0.007450	-0.008514	0.002128	0.00	0.01	7.24	41.70	108.93	61.09	1	0	0	0	0
115068	12	100560.000000	282.24	-109.029296	0.895997	0.687988	0.008514	-0.009578	0.002128	0.00	0.02	7.34	42.39	108.01	60.55	1	0	0	0	0
115079	11	100550.000000	282.25	-107.603515	1.184082	1.161621	0.007450	-0.008514	0.005321	0.00	0.02	7.61	43.24	107.04	61.34	1	0	0	0	0
115091	12	100545.000000	282.25	-105.875000	1.270833	1.205730	0.008514	-0.006385	0.004257	0.00	0.01	7.92	44.10	106.00	61.74	1	0	0	0	0
115102	11	100545.000000	282.25	-103.843750	1.156250	0.820313	0.010642	-0.006385	0.002128	0.00	0.02	8.17	44.86	104.86	61.74	1	0	0	0	0
115114	12	100555.000000	282.25	-102.696289	1.463868	1.772461	0.007450	-0.006385	0.006385	0.00	0.02	8.16	45.36	103.73	60.95	1	0	0	0	0
115126	12	100554.867187	282.24	-101.651565	1.319271	1.912500	0.011706	-0.004257	0.002128	0.00	0.01	8.16	45.85	102.60	60.96	1	0	0	0	0
115138	12	100539.531250	282.24	-100.760940	0.496355	0.834375	0.007450	-0.006385	0.005321	0.00	0.02	8.46	46.63	101.49	62.17	1	0	0	0	0
115149	11	100535.187500	282.25	-100.206054	0.805176	0.972657	0.013835	-0.007450	0.004257	0.00	0.01	8.78	47.41	100.44	62.52	1	0	0	0	0
115161	12	100531.796875	282.25	-99.839065	1.017188	1.029688	0.017028	0.001064	0.003193	0.00	0.02	9.09	48.17	99.45	62.79	1	0	0	0	0
115171	10	100527.796875	282.24	-99.823440	0.709896	0.581771	0.021285	-0.008514	0.005321	0.00	0.01	9.41	48.92	98.55	63.11	1	0	0	0	0
115183	12	100530.203125	282.25	-99.720314	1.023438	0.567188	0.005321	-0.001064	0.001064	0.00	0.01	9.61	49.55	97.73	62.92	1	0	0	0	0
115194	11	100525.500000	282.25	-99.758789	1.127442	0.780762	0.014899	-0.008514	0.002128	0.00	0.02	9.86	50.21	97.00	63.29	1	0	0	0	0
115207	13	100500.500000	282.25	-100.178710	0.380371	1.273926	0.017028	-0.006385	0.004257	0.00	0.01	10.54	51.30	96.36	65.27	1	0	0	0	0
115218	11	100490.203125	282.25	-100.042190	0.852604	1.068229	0.009578	-0.003193	0.003193	0.00	0.01	11.26	52.41	95.78	66.09	1	0	0	0	0
115230	12	100486.500000	282.24	-99.629882	1.416016	0.715821	0.013835	-0.009578	0.002128	0.00	0.00	11.89	53.41	95.21	66.39	1	0	0	0	0
115242	12	100484.000000	282.25	-99.068359	0.253906	0.974610	0.013835	-0.008514	0.006385	0.00	0.01	12.41	54.31	94.65	66.59	1	0	0	0	0
115253	11	100484.601562	282.25	-99.021873	0.048437	1.100000	0.012771	-0.007450	0.003193	0.00	0.00	12.80	55.05	94.13	66.54	1	0	0	0	0
115265	12	100483.875000	282.24	-99.262695	0.390625	1.133301	0.011706	-0.005321	0.003193	0.00	0.01	13.11	55.72	93.69	66.60	1	0	0	0	0
115276	11	100452.625000	282.25	-98.999023	-0.078125	1.138184	0.007450	-0.012771	0.002128	0.00	0.01	13.97	56.91	93.26	69.08	1	0	0	0	0
115288	12	100440.664062	282.25	-98.716148	-0.161458	1.109375	0.010642	-0.006385	-0.002128	0.00	0.01	14.86	58.11	92.85	70.03	1	0	0	0	0
115300	12	100448.000000	282.25	-98.414062	0.140625	1.046875	0.008514	-0.014899	0.002128	0.00	0.39	15.39	58.95	92.44	69.45	1	0	0	0	0
115311	11	100451.125000	282.25	-98.243164	-0.298828	0.309570	0.004257	-0.004257	0.000000	0.00	0.01	15.73	59.60	92.06	69.20	1	0	0	0	0
115323	12	100445.796875	282.25	-98.148956	-0.458333	0.294270	0.006385	-0.002128	-0.001064	0.00	0.00	16.10	60.26	91.71	69.62	1	0	0	0	0
115334	11	100427.796875	282.25	-98.169792	-0.197917	1.361979	0.005321	-0.001064	0.001064	0.00	0.01	16.74	61.18	91.39	71.05	1	0	0	0	0
115346	12	100418.203125	282.25	-97.314064	-0.307813	0.821875	0.006385	0.000000	0.000000	0.00	0.00	17.42	62.12	91.02	71.81	1	0	0	0	0
115357	11	100415.000000	282.25	-96.992187	-0.445313	0.666016	0.006385	0.000000	-0.001064	0.00	0.01	17.99	62.96	90.66	72.07	1	0	0	0	0
115369	12	100420.000000	282.25	-97.617187	-0.562500	1.354493	0.014899	-0.005321	0.001064	0.00	0.00	18.33	63.55	90.39	71.67	1	0	0	0	0
115381	12	100395.398437	282.25	-97.946357	-1.202605	1.192188	0.015963	0.002128	0.000000	0.00	0.01	19.08	64.54	90.17	73.63	1	0	0	0	0
115392	11	100374.125000	282.25	-97.823242	-1.742188	0.932618	0.015963	-0.005321	0.001064	0.00	0.54	20.07	65.76	89.97	75.32	1	0	0	0	0
115404	12	100377.875000	282.25	-96.817382	-1.742188	0.942383	0.025541	-0.009578	0.002128	0.00	0.00	20.75	66.65	89.69	75.02	1	0	0	0	0
115416	12	100371.070312	282.25	-96.154685	-1.563542	0.901563	0.018092	-0.008514	0.005321	0.00	0.01	21.40	67.50	89.37	75.56	1	0	0	0	0
115426	10	100359.625000	282.25	-95.917968	-1.437500	0.729493	0.024477	-0.011706	0.006385	0.00	0.02	22.12	68.41	89.06	76.47	1	0	0	0	0
115438	12	100347.750000	282.25	-96.796875	-1.828125	0.119141	0.019156	-0.002128	0.002128	0.00	0.01	22.90	69.37	88.86	77.42	1	0	0	0	0
115450	12	100343.398437	282.24	-97.139060	-1.815625	0.384375	0.022349	-0.014899	0.006385	0.00	0.02	23.58	70.23	88.72	77.76	1	0	0	0	0
115461	11	100345.437500	282.24	-97.137207	-1.601562	1.172364	0.021285	-0.013835	0.005321	0.00	0.02	24.06	70.88	88.59	77.60	1	0	0	0	0
115473	12	100359.812500	282.24	-97.259277	-1.992188	1.411621	0.019156	-0.012771	0.006385	0.00	0.02	24.14	71.14	88.48	76.46	1	0	0	0	0
115483	10	100362.664062	282.24	-97.567710	-2.057292	1.341146	0.015963	-0.011706	0.004257	0.00	0.02	24.14	71.33	88.42	76.23	1	0	0	0	0
115495	12	100354.000000	282.24	-98.062500	-1.796875	0.960938	0.015963	-0.010642	0.005321	0.00	0.01	24.32	71.69	88.40	76.92	1	0	0	0	0
115506	11	100325.250000	282.24	-97.901367	-2.124024	0.287109	0.020220	-0.012771	0.004257	0.00	0.02	25.02	72.55	88.37	79.20	1	0	0	0	0
115517	11	100302.664062	282.24	-98.038017	-2.597396	0.049479	0.012771	-0.013835	0.007450	0.00	0.01	26.01	73.68	88.36	81.00	1	0	0	0	0
115529	12	100289.335937	282.25	-98.621353	-3.290104	0.466146	0.015963	-0.010642	0.007450	0.00	0.01	27.02	74.83	88.40	82.06	1	0	0	0	0
115541	12	100341.398437	282.25	-98.276565	-3.303125	1.829688	0.010642	-0.011706	0.005321	0.00	0.01	26.75	74.73	88.41	77.92	1	0	0	0	0
115552	11	100348.750000	282.24	-97.533203	-3.505859	2.365235	0.012771	-0.006385	0.004257	0.00	0.01	26.41	74.54	88.35	77.34	1	0	0	0	0
115564	12	100278.125000	282.24	-96.346679	-4.106446	1.500977	0.010642	-0.007450	0.002128	0.00	0.01	27.55	75.79	88.18	82.95	1	0	0	0	0
115575	11	100260.796875	282.24	-95.209373	-4.247396	1.803125	0.009578	-0.001064	0.000000	0.00	0.02	28.76	77.08	87.91	84.33	1	0	0	0	0
115587	12	100254.625000	282.24	-94.420410	-4.325684	2.062012	0.008514	-0.004257	0.004257	0.00	0.01	29.80	78.19	87.60	84.82	1	0	0	0	0
115597	10	100243.375000	282.24	-94.415527	-4.525879	1.539551	0.012771	-0.003193	0.001064	0.00	0.01	30.81	79.26	87.31	85.72	1	0	0	0	0
115609	12	100231.601562	282.24	-95.208854	-4.199480	2.509375	0.011706	-0.003193	0.003193	0.00	0.01	31.81	80.32	87.13	86.66	1	0	0	0	0
115620	11	100224.375000	282.24	-97.044921	-3.815430	3.470703	0.012771	-0.004257	0.003193	0.00	0.01	32.72	81.28	87.14	87.23	1	0	0	0	0
115632	12	100236.250000	282.24	-101.683593	-4.103516	1.839844	0.012771	-0.003193	0.002128	0.00	0.01	33.16	81.83	87.59	86.29	1	0	0	0	0
115644	12	100202.203125	282.24	-101.889060	-3.787500	1.246875	0.010642	-0.007450	0.004257	0.00	0.01	34.17	82.93	88.02	89.00	1	0	0	0	0
115655	11	100143.812500	282.24	-99.047363	-3.171387	1.334961	0.013835	-0.004257	0.005321	0.00	0.00	36.10	84.88	88.13	93.65	1	0	0	0	0
115667	12	100141.937500	282.24	-95.380371	-3.479004	1.325196	0.012771	-0.003193	-0.002128	0.00	0.01	37.61	86.38	87.88	93.80	1	0	0	0	0
115678	11	100156.335937	282.24	-92.333335	-3.953125	1.890625	0.014899	-0.004257	0.002128	0.00	0.00	38.47	87.20	87.37	92.65	1	0	0	0	0
115690	12	100187.000000	282.24	-89.906250	-4.593750	3.031250	0.012771	-0.003193	0.004257	0.00	0.00	38.51	87.21	86.69	90.21	1	0	0	0	0
115702	12	100176.335937	282.24	-88.640625	-5.520833	1.250000	0.015963	-0.008514	0.003193	0.00	0.01	38.76	87.40	85.94	91.06	1	0	0	0	0
115713	11	100159.750000	282.24	-87.858886	-5.857422	0.171387	0.011706	-0.007450	0.004257	0.00	0.00	39.27	87.84	85.19	92.38	1	0	0	0	0
115725	12	100137.250000	282.24	-87.561035	-5.603516	-0.204590	0.015963	-0.007450	0.003193	0.00	0.01	40.11	88.59	84.49	94.17	1	0	0	0	0
115736	11	100135.000000	282.24	-87.203125	-6.801563	0.714063	0.013835	-0.009578	0.005321	0.00	0.01	40.78	89.17	83.81	94.35	1	0	0	0	0
115748	12	100122.500000	282.24	-86.519531	-7.326172	1.400391	0.013835	-0.007450	0.003193	0.00	0.00	41.54	89.82	83.14	95.35	1	0	0	0	0
115759	11	100091.250000	282.24	-85.357421	-6.598633	1.522461	0.014899	-0.012771	0.003193	0.00	0.01	42.74	90.87	82.42	97.84	1	0	0	0	0
115771	12	100101.000000	282.24	-88.525001	-5.673959	1.451042	0.015963	-0.007450	0.003193	0.00	0.01	43.45	91.47	82.07	97.06	1	0	0	0	0
115783	12	100103.750000	282.24	-90.483398	-5.296875	1.233887	0.013835	-0.008514	0.005321	0.00	0.01	43.93	91.85	81.94	96.84	1	0	0	0	0
115795	12	100066.250000	282.24	-87.094726	-6.312500	0.789551	0.015963	-0.007450	0.002128	0.00	0.01	45.04	92.82	81.49	99.83	1	0	0	0	0
115806	11	100044.734375	282.24	-83.945312	-7.105730	0.641667	0.010642	-0.006385	0.004257	0.00	0.01	46.31	93.90	80.79	101.54	1	0	0	0	0
115818	12	100030.750000	282.24	-81.266601	-7.584961	0.665039	0.012771	-0.005321	0.003193	0.00	0.01	47.56	94.92	79.90	102.66	1	0	0	0	0
115829	11	100019.500000	282.24	-80.060546	-7.189453	0.865235	0.010642	-0.005321	0.004257	0.00	0.02	48.72	95.85	78.99	103.56	1	0	0	0	0
115841	12	100015.398437	282.24	-79.031250	-6.959375	1.082813	0.007450	-0.002128	0.001064	0.00	0.02	49.68	96.56	78.06	103.88	1	0	0	0	0
115852	11	100015.929687	282.24	-78.180732	-6.914584	1.341667	0.003193	-0.003193	0.002128	0.00	0.01	50.40	97.01	77.14	103.84	1	0	0	0	0
115864	12	100015.265625	282.24	-77.878646	-7.544792	1.867708	0.008514	-0.003193	0.002128	0.00	0.01	50.96	97.30	76.28	103.89	1	0	0	0	0
115876	12	100002.625000	282.24	-77.189453	-7.632812	2.505859	0.003193	-0.007450	0.000000	0.00	0.01	51.63	97.70	75.43	104.90	1	0	0	0	0
115886	10	99982.000000	282.24	-76.242187	-7.359375	3.218750	0.015963	-0.001064	-0.002128	0.00	0.03	52.54	98.31	74.58	106.55	1	0	0	0	0
115898	12	99984.664062	282.23	-76.986976	-8.921875	2.505209	0.003193	-0.004257	0.000000	0.00	0.02	53.18	98.66	73.88	106.33	1	0	0	0	0
115910	12	99982.250000	282.23	-76.817382	-9.295411	2.634278	0.012771	-0.003193	0.000000	0.00	0.01	53.71	98.90	73.23	106.53	1	0	0	0	0
115921	11	99974.750000	282.23	-75.733398	-8.479982	3.605957	0.007450	-0.005321	0.001064	0.00	0.03	54.26	99.14	72.53	107.12	1	0	0	0	0
115933	12	99965.000000	282.24	-74.204689	-7.573438	3.079688	0.009578	-0.004257	0.002128	0.00	0.02	54.87	99.42	71.76	107.90	1	0	0	0	0
115945	12	99958.250000	282.24	-72.574218	-6.974610	3.046876	0.012771	-0.002128	0.001064	0.00	0.01	55.46	99.67	70.91	108.44	1	0	0	0	0
115955	10	99956.375000	282.23	-70.865234	-6.852539	4.003907	0.007450	-0.006385	0.003193	0.00	0.02	55.94	99.80	69.97	108.59	1	0	0	0	0
115967	12	99931.468750	282.23	-68.606773	-7.819792	4.557813	0.017028	-0.005321	0.002128	0.00	0.01	56.81	100.27	68.91	110.58	1	0	0	0	0
115979	12	99902.500000	282.23	-66.301269	-8.699219	4.511719	0.007450	-0.008514	0.004257	0.00	0.02	58.03	101.08	67.73	112.89	1	0	0	0	0
115989	10	99877.500000	282.23	-64.206542	-8.738282	3.300781	0.012771	-0.003193	0.002128	0.00	0.01	59.46	102.04	66.46	114.88	1	0	0	0	0
116001	12	99873.265625	282.23	-62.415103	-8.469271	2.992188	0.013835	-0.004257	0.002128	0.00	0.01	60.62	102.73	65.15	115.22	1	0	0	0	0
116013	12	99879.132812	282.23	-60.685939	-8.020314	3.109896	0.013835	-0.009578	0.003193	0.00	0.01	61.38	103.00	63.79	114.75	1	0	0	0	0
116025	12	99889.796875	282.23	-58.685939	-7.379688	3.385938	0.014899	-0.005321	0.001064	0.00	0.00	61.75	102.87	62.38	113.90	1	0	0	0	0
116036	11	99875.500000	282.23	-57.173339	-6.777344	3.708008	0.013835	-0.008514	0.002128	0.00	0.01	62.30	102.91	60.95	115.04	1	0	0	0	0
116048	12	99854.929687	282.23	-55.873439	-6.209896	3.943750	0.013835	-0.007450	0.005321	0.00	0.00	63.13	103.20	59.54	116.69	1	0	0	0	0
116060	12	99874.265625	282.23	-54.607814	-5.808855	3.225000	0.013835	-0.009578	0.002128	0.00	0.00	63.37	102.90	58.14	115.14	1	0	0	0	0
116071	11	99852.000000	282.23	-52.545898	-6.169922	3.072266	0.009578	-0.006385	0.002128	0.00	0.01	63.99	102.95	56.68	116.92	1	0	0	0	0
116083	12	99802.000000	282.23	-49.953125	-7.039063	3.296875	0.010642	-0.004257	0.002128	0.00	0.00	65.45	103.80	55.10	120.91	1	0	0	0	0
116095	12	99831.335937	282.23	-47.375000	-6.471354	2.739584	0.009578	-0.002128	0.002128	0.00	0.00	65.97	103.70	53.44	118.57	1	0	0	0	0
116106	11	99841.000000	282.23	-44.296386	-6.209473	2.639161	0.012771	-0.007450	0.004257	0.00	0.01	66.17	103.27	51.64	117.80	1	0	0	0	0
116118	12	99831.000000	282.23	-40.717285	-6.253418	2.995605	0.010642	-0.003193	0.003193	0.00	0.00	66.52	102.95	49.67	118.60	1	0	0	0	0
116129	11	99807.796875	282.24	-37.603126	-5.896875	3.214063	0.012771	-0.003193	0.000000	0.00	0.01	67.24	102.96	47.59	120.45	1	0	0	0	0
116141	12	99793.500000	282.24	-34.523437	-5.273438	3.187501	0.009578	-0.004257	0.002128	0.00	0.01	68.06	103.05	45.42	121.59	1	0	0	0	0
116153	12	99794.750000	282.23	-31.417968	-4.316406	2.816407	0.010642	-0.005321	0.002128	0.00	0.00	68.66	102.89	43.16	121.49	1	0	0	0	0
116164	11	99752.335937	282.23	-31.271875	-5.691667	2.942188	0.011706	0.001064	-0.001064	0.00	0.00	69.95	103.39	41.10	124.88	1	0	0	0	0
116177	13	99709.562500	282.23	-30.143554	-6.470703	2.827149	0.009578	-0.005321	0.003193	0.00	0.01	71.77	104.40	39.12	128.30	1	0	0	0	0
116188	11	99691.437500	282.23	-24.997070	-4.498047	1.860352	0.007450	-0.002128	0.000000	0.00	0.01	73.52	105.27	36.84	129.75	1	0	0	0	0
116200	12	99710.265625	282.23	-20.722396	-3.990104	1.420834	0.015963	-0.004257	0.002128	0.00	0.01	74.45	105.31	34.38	128.24	1	0	0	0	0
116211	11	99725.601562	282.23	-17.240104	-4.375521	1.237500	0.012771	-0.007450	0.000000	0.00	0.02	74.86	104.80	31.82	127.02	1	0	0	0	0
116223	12	99663.601562	282.22	-15.432813	-5.823438	1.175000	0.013835	-0.005321	0.002128	0.00	0.01	76.39	105.37	29.33	131.98	1	0	0	0	0
116235	12	99625.312500	282.22	-12.949219	-5.352051	0.653809	0.009578	-0.007450	0.000000	0.00	0.02	78.31	106.29	26.84	135.04	1	0	0	0	0
116246	11	99599.929687	282.23	-10.299479	-4.234375	0.089063	0.012771	-0.006385	0.003193	0.00	0.01	80.26	107.21	24.33	137.07	1	0	0	0	0
116258	12	99599.265625	282.22	-8.763022	-4.703125	0.901563	0.010642	-0.005321	0.003193	0.00	0.02	81.74	107.64	21.91	137.12	1	0	0	0	0
116270	12	99614.000000	282.22	-7.257813	-4.281250	0.204102	0.012771	-0.006385	0.004257	0.00	0.01	82.57	107.41	19.59	135.94	1	0	0	0	0
116281	11	99639.000000	282.22	-5.773438	-3.265625	-1.500000	0.012771	-0.004257	0.004257	0.00	0.02	82.69	106.49	17.35	133.94	1	0	0	0	0
116293	12	99599.664062	282.22	-2.455729	-3.723958	-1.562500	0.011706	-0.005321	0.002128	0.00	0.02	83.55	106.26	15.00	137.09	1	0	0	0	0
116303	10	99573.437500	282.22	-0.882324	-3.396484	-0.705078	0.011706	-0.008514	0.002128	0.00	0.01	84.72	106.32	12.73	139.19	1	0	0	0	0
116315	12	99560.312500	282.22	-1.053223	-2.283203	1.072266	0.012771	-0.005321	0.003193	0.00	0.02	85.86	106.35	10.68	140.24	1	0	0	0	0
116327	12	99548.203125	282.22	0.129688	-1.548438	0.776563	0.013835	-0.006385	0.001064	0.00	0.01	86.96	106.32	8.72	141.21	1	0	0	0	0
116338	11	99534.000000	282.22	1.158203	-1.046876	-0.087890	0.012771	-0.006385	0.003193	0.00	0.02	88.06	106.28	6.85	142.35	1	0	0	0	0
116350	12	99516.500000	282.22	1.729492	-0.832032	-1.459961	0.014899	-0.005321	0.002128	0.00	0.01	89.24	106.31	5.10	143.75	1	0	0	0	0
116361	11	99522.070312	282.22	2.239584	-0.922396	-1.526042	0.009578	-0.004257	0.003193	0.00	0.01	90.01	105.94	3.47	143.30	1	0	0	0	0
116373	12	99527.398437	282.22	2.784375	-0.806250	-1.475000	0.014899	-0.007450	0.003193	0.00	0.01	90.48	105.27	1.95	142.87	1	0	0	0	0
116384	11	99518.734375	282.22	3.445833	-0.030208	-1.912500	0.015963	-0.007450	0.003193	0.00	0.01	91.00	104.65	0.51	143.57	1	0	0	0	0
116396	12	99500.500000	282.22	3.781250	0.144531	-2.121094	0.014899	-0.004257	-0.001064	0.00	0.01	91.75	104.25	-0.83	145.03	1	0	0	0	0
116407	11	99483.070312	282.22	4.066667	0.077605	-2.043230	0.011706	-0.006385	0.006385	0.00	0.02	92.65	104.00	-2.07	146.42	1	0	0	0	0
116419	12	99478.398437	282.22	4.478125	-0.354687	-1.048438	0.014899	-0.007450	0.004257	0.00	0.01	93.42	103.62	-3.23	146.80	1	0	0	0	0
116431	12	99473.062500	282.22	4.717774	0.236817	-1.163574	0.009578	-0.004257	0.003193	0.00	0.00	94.10	103.15	-4.30	147.22	1	0	0	0	0
116443	12	99466.734375	282.22	4.880209	1.181771	-1.639063	0.013835	-0.006385	0.000000	0.00	0.01	94.74	102.63	-5.29	147.73	1	0	0	0	0
116454	11	99454.070312	282.22	5.010417	1.358855	-1.076563	0.009578	-0.004257	0.002128	0.00	0.00	95.46	102.21	-6.19	148.75	1	0	0	0	0
116466	12	99447.125000	282.22	5.150391	1.582032	-1.291016	0.012771	-0.004257	0.000000	0.00	0.01	96.14	101.74	-7.03	149.30	1	0	0	0	0
116477	11	99444.000000	282.22	5.296875	1.835938	-2.023438	0.010642	-0.002128	-0.001064	0.00	0.00	96.71	101.17	-7.79	149.55	1	0	0	0	0
116489	12	99425.335937	282.22	5.406250	1.726563	-1.361979	0.013835	-0.006385	0.002128	0.00	0.01	97.50	100.82	-8.50	151.05	1	0	0	0	0
116501	12	99411.312500	282.22	5.517090	1.886719	-1.143555	0.008514	-0.004257	0.002128	0.00	0.00	98.37	100.54	-9.14	152.17	1	0	0	0	0
116513	12	99401.937500	282.21	5.629395	2.316406	-1.368164	0.010642	-0.007450	0.002128	0.00	0.02	99.21	100.24	-9.74	152.92	1	0	0	0	0
116524	11	99395.000000	282.21	5.842188	2.129688	-0.575000	0.004257	-0.003193	-0.001064	0.00	0.01	99.98	99.87	-10.30	153.48	1	0	0	0	0
116536	12	99385.929687	282.22	5.930730	1.545313	0.210417	0.009578	-0.003193	0.001064	0.00	0.01	100.73	99.48	-10.82	154.21	1	0	0	0	0
