Logger setup
27642	100628.539062	282.23	-0.016369	-0.350297	10.297618	-0.017027	0.019156	0.013834	305.98	0.00	-0.30	1.13	0.49	56.940937	0	0	0	0	0
30543	100622.593750	282.24	0.279561	-0.417441	142.566299	-0.015963	0.021284	0.011706	305.98	0.00	1.28	19.43	103.11	57.428382	1	0	0	0	0
30556	100621.242187	282.24	-1.236485	-1.496410	140.547714	-0.017027	0.017027	0.014899	305.93	0.00	1.08	20.30	105.73	57.539196	1	0	0	0	0
30568	100619.890625	282.24	-2.752533	-2.575380	138.529144	-0.017027	0.018091	0.013834	305.98	0.00	0.96	21.23	107.92	57.650012	1	0	0	0	0
30587	100618.539062	282.24	-4.268580	-3.654350	136.510559	-0.015963	0.018091	0.017027	305.98	0.00	0.92	22.21	109.71	57.760833	1	0	0	0	0
30600	100622.500000	282.24	-3.026366	-2.943360	135.919921	-0.018091	0.021284	0.012770	305.93	0.00	0.81	23.12	111.27	57.436069	1	0	0	0	0
30612	100630.000000	282.24	0.054687	-1.039062	136.281250	-0.022348	0.024477	0.011706	306.13	0.00	0.59	23.91	112.71	56.821159	1	0	0	0	0
30624	100615.000000	282.24	4.395507	-1.708008	133.903320	-0.022348	0.026605	0.012770	305.98	0.01	0.73	25.03	113.80	58.051013	1	0	0	0	0
30637	100609.203125	282.24	4.727083	-2.157291	132.157806	-0.022348	0.025541	0.011706	305.93	0.01	0.97	26.22	114.61	58.526340	1	0	0	0	0
30649	100617.203125	282.24	-0.955209	-2.277084	131.360931	-0.020220	0.024477	0.010642	306.13	0.00	1.00	27.19	115.27	57.870368	1	0	0	0	0
30661	100604.500000	282.24	-1.461915	-4.090820	130.156250	-0.017027	0.023412	0.011706	305.93	0.00	1.29	28.40	115.75	58.912002	1	0	0	0	0
30673	100587.203125	282.24	-0.949999	-4.860938	128.415618	-0.021284	0.026605	0.012770	306.08	0.00	1.87	29.86	116.02	60.330482	1	0	0	0	0
30685	100564.531250	282.24	0.596875	-2.756771	125.530204	-0.019156	0.020220	0.012770	306.08	0.01	2.79	31.61	115.99	62.190052	1	0	0	0	0
30697	100575.000000	282.24	2.511718	2.128906	122.144531	-0.022348	0.018091	0.017027	306.13	0.01	3.28	32.90	115.64	61.331352	1	0	0	0	0
30709	100588.929687	282.24	3.804687	5.796875	119.313018	-0.021284	0.021284	0.013834	306.22	0.00	3.37	33.78	115.06	60.188880	1	0	0	0	0
30722	100583.601562	282.24	2.242187	1.812500	119.198440	-0.019156	0.023412	0.011706	306.27	0.00	3.56	34.73	114.52	60.625862	1	0	0	0	0
30734	100577.187500	282.23	1.646973	0.952148	118.070312	-0.019156	0.025541	0.013834	306.13	0.00	3.83	35.75	113.93	61.151931	1	0	0	0	0
30746	100571.070312	282.23	1.374479	1.279688	116.493751	-0.017027	0.019156	0.012770	306.13	0.00	4.18	36.81	113.24	61.653678	1	0	0	0	0
30758	100571.734375	282.24	0.275519	0.248437	114.790626	-0.018091	0.020220	0.012770	306.08	0.00	4.43	37.76	112.45	61.599208	1	0	0	0	0
30771	100567.203125	282.24	0.539062	0.257811	113.525001	-0.020220	0.018091	0.014899	305.98	0.00	4.72	38.72	111.62	61.970886	1	0	0	0	0
30783	100559.250000	282.24	1.588379	0.870606	112.540039	-0.018091	0.019156	0.013834	305.93	0.00	5.11	39.76	110.78	62.623275	1	0	0	0	0
30795	100551.750000	282.24	1.534667	0.670410	111.456054	-0.019156	0.022348	0.013834	306.08	0.00	5.56	40.84	109.91	63.238536	1	0	0	0	0
30808	100552.335937	282.24	1.294270	0.593750	110.333335	-0.021284	0.021284	0.013834	306.13	0.00	5.89	41.78	109.02	63.190467	1	0	0	0	0
30820	100561.000000	282.24	0.867187	0.640625	109.171875	-0.022348	0.023412	0.012770	306.08	0.00	5.98	42.46	108.10	62.479721	1	0	0	0	0
30832	100551.000000	282.24	1.155274	1.114258	107.746093	-0.024477	0.025541	0.012770	306.13	0.00	6.25	43.31	107.13	63.300064	1	0	0	0	0
30845	100545.000000	282.25	1.282292	1.244271	106.078125	-0.021284	0.025541	0.010642	306.22	0.00	6.58	44.19	106.10	63.792301	1	0	0	0	0
30857	100545.000000	282.25	1.167708	0.858855	104.046875	-0.021284	0.025541	0.011706	306.13	0.00	6.84	44.97	104.97	63.792301	1	0	0	0	0
30870	100554.000000	282.24	1.433105	1.677245	102.811035	-0.023412	0.022348	0.013834	305.93	0.00	6.86	45.50	103.84	63.053955	1	0	0	0	0
30882	100556.398437	282.24	1.401563	2.020313	101.740623	-0.022348	0.018091	0.013834	306.08	0.00	6.82	45.96	102.71	62.857196	1	0	0	0	0
30895	100541.070312	282.24	0.578646	0.942188	100.849998	-0.015963	0.015963	0.012770	306.13	0.00	7.11	46.72	101.60	64.114700	1	0	0	0	0
30908	100535.500000	282.24	0.761718	0.945312	100.257812	-0.013834	0.017027	0.014899	305.93	0.00	7.45	47.52	100.54	64.571723	1	0	0	0	0
30920	100532.203125	282.24	1.047917	1.074480	99.840621	-0.018091	0.022348	0.013834	305.98	0.00	7.78	48.29	99.54	64.842231	1	0	0	0	0
30933	100528.203125	282.24	0.740625	0.626563	99.824996	-0.018091	0.022348	0.013834	306.32	0.00	8.11	49.05	98.64	65.170433	1	0	0	0	0
30945	100529.796875	282.24	0.976562	0.557812	99.732810	-0.020220	0.025541	0.011706	306.08	0.00	8.33	49.70	97.81	65.039665	1	0	0	0	0
30957	100528.000000	282.25	1.202149	0.731446	99.716796	-0.022348	0.024477	0.012770	305.93	0.00	8.54	50.33	97.06	65.187103	1	0	0	0	0
30969	100503.000000	282.25	0.455078	1.224609	100.136718	-0.021284	0.024477	0.012770	305.88	0.00	9.21	51.40	96.42	67.238624	1	0	0	0	0
30982	100490.601562	282.24	0.753125	1.118749	100.079689	-0.020220	0.025541	0.012770	306.22	0.00	9.97	52.55	95.83	68.256210	1	0	0	0	0
30994	100486.750000	282.24	1.532227	0.689942	99.686035	-0.018091	0.022348	0.012770	306.08	0.00	10.63	53.59	95.27	68.572334	1	0	0	0	0
31007	100484.250000	282.24	0.370117	0.948731	99.124511	-0.020220	0.023412	0.012770	306.22	0.00	11.19	54.51	94.70	68.777542	1	0	0	0	0
31018	100484.335937	282.24	0.005208	1.096354	98.992187	-0.020220	0.018091	0.011706	305.93	0.00	11.61	55.28	94.18	68.770484	1	0	0	0	0
31031	100487.000000	282.24	0.437500	1.132812	99.289062	-0.020220	0.018091	0.011706	306.13	0.01	11.88	55.91	93.73	68.551818	1	0	0	0	0
31043	100455.750000	282.24	-0.031250	1.137694	99.025390	-0.020220	0.019156	0.012770	305.93	0.01	12.72	57.08	93.30	71.117134	1	0	0	0	0
31055	100439.929687	282.25	-0.191667	1.115625	98.746353	-0.021284	0.021284	0.013834	305.98	0.00	13.69	58.35	92.88	72.416076	1	0	0	0	0
31067	100447.265625	282.25	0.110417	1.053125	98.444267	-0.020220	0.024477	0.011706	306.22	0.01	14.27	59.25	92.48	71.813728	1	0	0	0	0
31079	100450.812500	282.25	-0.254882	0.383300	98.260253	-0.021284	0.022348	0.012770	306.13	0.00	14.65	59.92	92.10	71.522514	1	0	0	0	0
31092	100447.601562	282.25	-0.484375	0.187500	98.146873	-0.021284	0.026605	0.012770	306.08	0.01	15.00	60.56	91.74	71.786148	1	0	0	0	0
31104	100429.601562	282.25	-0.223958	1.255208	98.167709	-0.019156	0.019156	0.014899	306.08	0.00	15.63	61.48	91.42	73.264160	1	0	0	0	0
31116	100419.070312	282.25	-0.292708	0.893750	97.409378	-0.020220	0.020220	0.012770	306.13	0.00	16.33	62.44	91.05	74.128997	1	0	0	0	0
31128	100414.500000	282.25	-0.433593	0.597168	96.929687	-0.018091	0.019156	0.014899	306.13	0.01	16.96	63.32	90.68	74.504341	1	0	0	0	0
31140	100419.500000	282.25	-0.550782	1.285645	97.554687	-0.014899	0.015963	0.017027	306.08	0.00	17.33	63.94	90.40	74.093711	1	0	0	0	0
31152	100398.601562	282.25	-1.125520	1.229688	97.920837	-0.017027	0.024477	0.011706	306.08	0.01	18.05	64.89	90.18	75.810134	1	0	0	0	0
31164	100373.750000	282.25	-1.742187	0.931640	97.923828	-0.019156	0.023412	0.012770	306.08	0.01	19.10	66.16	89.99	77.851600	1	0	0	0	0
31176	100377.500000	282.25	-1.742187	0.941407	96.917968	-0.019156	0.025541	0.013834	306.13	0.01	19.82	67.10	89.71	77.543525	1	0	0	0	0
31189	100372.203125	282.25	-1.589063	0.907813	96.206253	-0.022348	0.026605	0.009578	305.98	0.00	20.48	67.95	89.40	77.978683	1	0	0	0	0
31201	100360.812500	282.24	-1.398437	0.790527	95.830078	-0.021284	0.023412	0.014899	306.13	0.00	21.21	68.86	89.08	78.914535	1	0	0	0	0
31213	100348.937500	282.24	-1.789062	0.180176	96.708984	-0.022348	0.020220	0.012770	306.08	0.00	22.01	69.84	88.87	79.890274	1	0	0	0	0
31225	100343.335937	282.24	-1.843750	0.299479	97.140625	-0.019156	0.020220	0.013834	306.13	0.00	22.73	70.73	88.72	80.350570	1	0	0	0	0
31238	100344.000000	282.24	-1.562500	1.148437	97.125000	-0.019156	0.018091	0.015963	306.08	0.00	23.27	71.44	88.59	80.295997	1	0	0	0	0
31249	100358.375000	282.24	-1.953125	1.387694	97.247070	-0.019156	0.019156	0.014899	305.88	0.00	23.38	71.73	88.48	79.114814	1	0	0	0	0
31262	100363.531250	282.24	-2.083333	1.379166	97.518226	-0.015963	0.017027	0.014899	306.27	0.00	23.36	71.89	88.41	78.691154	1	0	0	0	0
31274	100354.867187	282.23	-1.822916	0.998959	98.013023	-0.020220	0.018091	0.012770	305.98	0.00	23.52	72.22	88.39	79.403038	1	0	0	0	0
31286	100328.125000	282.23	-2.091309	0.354492	97.917480	-0.020220	0.024477	0.011706	305.93	0.00	24.20	73.05	88.37	81.600608	1	0	0	0	0
31299	100304.000000	282.24	-2.528125	0.007811	97.979690	-0.022348	0.027669	0.009578	306.08	0.00	25.20	74.20	88.35	83.583511	1	0	0	0	0
31311	100290.664062	282.24	-3.220833	0.424479	98.563018	-0.023412	0.025541	0.009578	306.27	0.00	26.24	75.37	88.38	84.679801	1	0	0	0	0
31323	100335.468750	282.24	-3.309375	1.682813	98.321357	-0.024477	0.025541	0.011706	306.08	0.00	26.11	75.39	88.40	80.997077	1	0	0	0	0
31334	100355.812500	282.24	-3.445801	2.451661	97.651855	-0.024477	0.025541	0.011706	306.13	0.00	25.59	75.03	88.35	79.325363	1	0	0	0	0
31346	100285.187500	282.24	-4.046387	1.587401	96.465332	-0.018091	0.020220	0.011706	306.13	0.00	26.65	76.20	88.19	85.130035	1	0	0	0	0
31359	100261.203125	282.24	-4.244791	1.743749	95.321876	-0.015963	0.018091	0.014899	306.13	0.00	27.95	77.57	87.93	87.102066	1	0	0	0	0
31371	100255.750000	282.24	-4.305664	2.114258	94.420898	-0.015963	0.015963	0.017027	306.08	0.00	29.04	78.73	87.61	87.550483	1	0	0	0	0
31384	100244.500000	282.24	-4.505859	1.591796	94.416015	-0.014899	0.018091	0.012770	306.08	0.00	30.11	79.84	87.33	88.475654	1	0	0	0	0
31396	100232.796875	282.24	-4.254687	2.348438	95.095314	-0.015963	0.020220	0.013834	306.08	0.00	31.15	80.94	87.13	89.438171	1	0	0	0	0
31409	100223.187500	282.23	-3.786622	3.633789	96.581054	-0.020220	0.019156	0.014899	305.98	0.00	32.14	81.97	87.10	90.228553	1	0	0	0	0
31421	100235.062500	282.24	-4.074707	2.002929	101.219726	-0.021284	0.021284	0.012770	306.22	0.01	32.64	82.57	87.51	89.251823	1	0	0	0	0
31433	100208.664062	282.24	-3.859375	1.236979	102.164062	-0.023412	0.025541	0.011706	305.88	0.00	33.56	83.57	87.97	91.423248	1	0	0	0	0
31445	100144.000000	282.24	-3.140625	1.335937	99.414062	-0.025541	0.026605	0.011706	305.73	0.01	35.59	85.62	88.12	96.744186	1	0	0	0	0
31458	100142.125000	282.24	-3.448242	1.326171	95.747070	-0.023412	0.025541	0.010642	306.32	0.01	37.17	87.18	87.91	96.898513	1	0	0	0	0
31470	100153.265625	282.23	-3.889062	1.776563	92.576042	-0.021284	0.021284	0.010642	306.22	0.01	38.14	88.11	87.42	95.981582	1	0	0	0	0
31482	100183.929687	282.23	-4.529687	2.917187	90.148956	-0.018091	0.023412	0.013834	305.93	0.00	38.25	88.17	86.75	93.458206	1	0	0	0	0
31495	100177.398437	282.23	-5.428124	1.428125	88.767189	-0.017027	0.019156	0.014899	306.13	0.01	38.47	88.33	86.01	93.995620	1	0	0	0	0
31507	100162.000000	282.23	-5.882812	0.208984	87.888671	-0.018091	0.018091	0.014899	305.98	0.00	38.95	88.73	85.26	95.262756	1	0	0	0	0
31518	100139.500000	282.23	-5.628905	-0.166993	87.590820	-0.011706	0.015963	0.017027	306.13	0.00	39.78	89.46	84.55	97.114578	1	0	0	0	0
31530	100135.000000	282.23	-6.665625	0.607813	87.239585	-0.014899	0.019156	0.014899	306.13	0.01	40.49	90.07	83.87	97.484977	1	0	0	0	0
