108215	12	100500.500000	282.25	-100.178710	0.380371	1.273926	0.009578	-0.008514	0.001064	0.00	0.02	10.56	51.30	96.36	65.27	1	0	0	0	0
108226	11	100490.203125	282.25	-100.042190	0.852604	1.068229	0.009578	-0.004257	0.001064	0.00	0.02	11.28	52.41	95.78	66.09	1	0	0	0	0
108238	12	100486.500000	282.24	-99.629882	1.416016	0.715821	0.009578	-0.004257	0.001064	0.00	0.01	11.91	53.41	95.21	66.39	1	0	0	0	0
108250	12	100484.000000	282.25	-99.068359	0.253906	0.974610	0.010642	-0.004257	0.003193	0.00	0.02	12.43	54.31	94.65	66.59	1	0	0	0	0
108261	11	100484.601562	282.25	-99.021873	0.048437	1.100000	0.012771	-0.001064	0.003193	0.00	0.02	12.82	55.05	94.13	66.54	1	0	0	0	0
108272	11	100483.875000	282.24	-99.262695	0.390625	1.133301	0.010642	-0.008514	0.003193	0.00	0.02	13.13	55.72	93.69	66.60	1	0	0	0	0
108284	12	100452.625000	282.25	-98.999023	-0.078125	1.138184	0.013835	-0.003193	0.003193	0.00	0.02	13.99	56.91	93.26	69.08	1	0	0	0	0
108295	11	100440.664062	282.25	-98.716148	-0.161458	1.109375	0.012771	-0.006385	0.001064	0.00	0.02	14.88	58.11	92.85	70.03	1	0	0	0	0
108307	12	100448.000000	282.25	-98.414062	0.140625	1.046875	0.014899	-0.003193	0.002128	0.00	0.02	15.41	58.95	92.44	69.45	1	0	0	0	0
108318	11	100451.125000	282.25	-98.243164	-0.298828	0.309570	0.009578	-0.002128	0.004257	0.00	0.02	15.75	59.60	92.06	69.20	1	0	0	0	0
108329	11	100445.796875	282.25	-98.148956	-0.458333	0.294270	0.008514	-0.001064	0.000000	0.00	0.01	16.12	60.26	91.71	69.62	1	0	0	0	0
108341	12	100427.796875	282.25	-98.169792	-0.197917	1.361979	0.009578	-0.002128	0.000000	0.00	0.02	16.76	61.18	91.39	71.05	1	0	0	0	0
108352	11	100418.203125	282.25	-97.314064	-0.307813	0.821875	0.006385	-0.004257	0.000000	0.00	0.02	17.44	62.12	91.02	71.81	1	0	0	0	0
108363	11	100415.000000	282.25	-96.992187	-0.445313	0.666016	0.008514	0.001064	0.000000	0.00	0.02	18.01	62.96	90.66	72.07	1	0	0	0	0
108375	12	100420.000000	282.25	-97.617187	-0.562500	1.354493	0.007450	0.002128	-0.001064	0.00	0.01	18.35	63.55	90.39	71.67	1	0	0	0	0
108385	10	100395.398437	282.25	-97.946357	-1.202605	1.192188	0.008514	0.001064	0.001064	0.00	0.03	19.10	64.54	90.17	73.63	1	0	0	0	0
108397	12	100374.125000	282.25	-97.823242	-1.742188	0.932618	0.011706	-0.004257	0.001064	0.00	0.01	20.09	65.76	89.97	75.32	1	0	0	0	0
108408	11	100377.875000	282.25	-96.817382	-1.742188	0.942383	0.006385	-0.005321	0.003193	0.00	0.01	20.77	66.65	89.69	75.02	1	0	0	0	0
108420	12	100371.070312	282.25	-96.154685	-1.563542	0.901563	0.009578	-0.003193	0.001064	0.00	0.01	21.42	67.50	89.37	75.56	1	0	0	0	0
108431	11	100359.625000	282.25	-95.917968	-1.437500	0.729493	0.009578	-0.018092	0.004257	0.00	0.01	22.14	68.41	89.06	76.47	1	0	0	0	0
108442	11	100347.750000	282.25	-96.796875	-1.828125	0.119141	0.011706	-0.008514	0.003193	0.00	0.01	22.92	69.37	88.86	77.42	1	0	0	0	0
108454	12	100343.398437	282.24	-97.139060	-1.815625	0.384375	0.012771	-0.004257	0.004257	0.00	0.01	23.60	70.23	88.72	77.76	1	0	0	0	0
108466	12	100345.437500	282.24	-97.137207	-1.601562	1.172364	0.011706	-0.007450	0.004257	0.00	0.01	24.08	70.88	88.59	77.60	1	0	0	0	0
108478	12	100359.812500	282.24	-97.259277	-1.992188	1.411621	0.014899	-0.006385	0.004257	0.00	0.01	24.16	71.14	88.48	76.46	1	0	0	0	0
108489	11	100362.664062	282.24	-97.567710	-2.057292	1.341146	0.011706	-0.003193	0.000000	0.00	0.00	24.16	71.33	88.42	76.23	1	0	0	0	0
108500	11	100354.000000	282.24	-98.062500	-1.796875	0.960938	0.013835	-0.007450	0.003193	0.00	0.00	24.34	71.69	88.40	76.92	1	0	0	0	0
108512	12	100325.250000	282.24	-97.901367	-2.124024	0.287109	0.009578	-0.004257	0.001064	0.00	0.01	25.04	72.55	88.37	79.20	1	0	0	0	0
108523	11	100302.664062	282.24	-98.038017	-2.597396	0.049479	0.009578	-0.002128	0.003193	0.00	0.01	26.03	73.68	88.36	81.00	1	0	0	0	0
108535	12	100289.335937	282.25	-98.621353	-3.290104	0.466146	0.012771	-0.001064	0.001064	0.00	0.00	27.04	74.83	88.40	82.06	1	0	0	0	0
108546	11	100341.398437	282.25	-98.276565	-3.303125	1.829688	0.012771	-0.002128	0.004257	0.00	0.01	26.77	74.73	88.41	77.92	1	0	0	0	0
108558	12	100348.750000	282.24	-97.533203	-3.505859	2.365235	0.012771	-0.001064	0.001064	0.00	0.01	26.43	74.54	88.35	77.34	1	0	0	0	0
108569	11	100278.125000	282.24	-96.346679	-4.106446	1.500977	0.010642	-0.005321	0.003193	0.00	0.01	27.57	75.79	88.18	82.95	1	0	0	0	0
108579	10	100260.796875	282.24	-95.209373	-4.247396	1.803125	0.010642	-0.001064	0.002128	0.00	0.01	28.78	77.08	87.91	84.33	1	0	0	0	0
108589	10	100254.625000	282.24	-94.420410	-4.325684	2.062012	0.009578	-0.001064	0.001064	0.00	0.01	29.82	78.19	87.60	84.82	1	0	0	0	0
108600	11	100243.375000	282.24	-94.415527	-4.525879	1.539551	0.010642	0.000000	0.001064	0.00	0.01	30.83	79.26	87.31	85.72	1	0	0	0	0
108610	10	100231.601562	282.24	-95.208854	-4.199480	2.509375	0.008514	-0.001064	0.004257	0.00	0.01	31.83	80.32	87.13	86.66	1	0	0	0	0
108620	10	100224.375000	282.24	-97.044921	-3.815430	3.470703	0.006385	-0.004257	0.003193	0.00	0.02	32.74	81.28	87.14	87.23	1	0	0	0	0
108631	11	100236.250000	282.24	-101.683593	-4.103516	1.839844	0.008514	0.000000	0.003193	0.00	0.02	33.18	81.83	87.59	86.29	1	0	0	0	0
108641	10	100202.203125	282.24	-101.889060	-3.787500	1.246875	0.009578	-0.003193	0.001064	0.00	0.01	34.19	82.93	88.02	89.00	1	0	0	0	0
108651	10	100143.812500	282.24	-99.047363	-3.171387	1.334961	0.010642	-0.002128	0.003193	0.00	0.02	36.12	84.88	88.13	93.65	1	0	0	0	0
108662	11	100141.937500	282.24	-95.380371	-3.479004	1.325196	0.009578	0.000000	0.001064	0.00	0.01	37.63	86.38	87.88	93.80	1	0	0	0	0
108672	10	100156.335937	282.24	-92.333335	-3.953125	1.890625	0.009578	-0.005321	0.002128	0.00	0.02	38.49	87.20	87.37	92.65	1	0	0	0	0
108682	10	100187.000000	282.24	-89.906250	-4.593750	3.031250	0.012771	-0.003193	0.000000	0.00	0.02	38.53	87.21	86.69	90.21	1	0	0	0	0
108693	11	100176.335937	282.24	-88.640625	-5.520833	1.250000	0.010642	-0.004257	0.000000	0.00	0.02	38.78	87.40	85.94	91.06	1	0	0	0	0
108704	11	100159.750000	282.24	-87.858886	-5.857422	0.171387	0.011706	-0.006385	0.001064	0.00	0.01	39.29	87.84	85.19	92.38	1	0	0	0	0
108714	10	100137.250000	282.24	-87.561035	-5.603516	-0.204590	0.010642	-0.010642	0.003193	0.00	0.02	40.13	88.59	84.49	94.17	1	0	0	0	0
108725	11	100135.000000	282.24	-87.203125	-6.801563	0.714063	0.011706	-0.008514	0.005321	0.00	0.02	40.80	89.17	83.81	94.35	1	0	0	0	0
108735	10	100122.500000	282.24	-86.519531	-7.326172	1.400391	0.009578	-0.007450	0.004257	0.00	0.01	41.56	89.82	83.14	95.35	1	0	0	0	0
108745	10	100091.250000	282.24	-85.357421	-6.598633	1.522461	0.008514	-0.006385	0.003193	0.00	0.02	42.76	90.87	82.42	97.84	1	0	0	0	0
108756	11	100101.000000	282.24	-88.525001	-5.673959	1.451042	0.010642	-0.002128	0.000000	0.00	0.02	43.47	91.47	82.07	97.06	1	0	0	0	0
108766	10	100103.750000	282.24	-90.483398	-5.296875	1.233887	0.009578	0.001064	0.002128	0.00	0.01	43.95	91.85	81.94	96.84	1	0	0	0	0
108776	10	100066.250000	282.24	-87.094726	-6.312500	0.789551	0.009578	-0.001064	0.002128	0.00	0.01	45.06	92.82	81.49	99.83	1	0	0	0	0
108787	11	100044.734375	282.24	-83.945312	-7.105730	0.641667	0.008514	0.001064	0.004257	0.00	0.02	46.33	93.90	80.79	101.54	1	0	0	0	0
108797	10	100030.750000	282.24	-81.266601	-7.584961	0.665039	0.010642	0.005321	0.002128	0.00	0.02	47.58	94.92	79.90	102.66	1	0	0	0	0
108807	10	100019.500000	282.24	-80.060546	-7.189453	0.865235	0.010642	-0.001064	0.001064	0.00	0.01	48.74	95.85	78.99	103.56	1	0	0	0	0
108819	12	100015.398437	282.24	-79.031250	-6.959375	1.082813	0.006385	0.003193	0.000000	0.00	0.01	49.70	96.56	78.06	103.88	1	0	0	0	0
108829	10	100015.929687	282.24	-78.180732	-6.914584	1.341667	0.006385	0.000000	-0.002128	0.00	0.01	50.42	97.01	77.14	103.84	1	0	0	0	0
108841	12	100015.265625	282.24	-77.878646	-7.544792	1.867708	0.005321	0.012771	0.000000	0.00	0.01	50.98	97.30	76.28	103.89	1	0	0	0	0
108853	12	100002.625000	282.24	-77.189453	-7.632812	2.505859	0.006385	0.007450	-0.002128	0.00	0.00	51.65	97.70	75.43	104.90	1	0	0	0	0
