MSG:	SETTING UP HARDWARE
MSG:	HARDWARE SET UP COMPLETE

MSG:	SETTING UP COMPONENTS
WARN:	Configuration invalid CRC, resetting to defaults
MSG:	COMPONENTS SET UP COMPLETE

MSG:	First loop start time: 10
MSG:	Board orientation set to POS_Y
MSG:	Ground elevation set to 57.021621
MSG:	370	100636.500000	282.074951	-0.015772	10.316184	-0.351857	-0.132812	0.441627	0.242187	-0.749002	-0.473942	0.485065	56.257282	0
MSG:	380	100636.796875	282.074401	-0.017246	10.313974	-0.354805	-0.132812	0.443838	0.242187	-0.762440	-0.477410	0.487211	56.232959	0
MSG:	390	100637.101562	282.073883	-0.018720	10.311762	-0.357753	-0.132812	0.446049	0.242187	-0.778772	-0.483675	0.488954	56.207992	0
MSG:	400	100637.406250	282.073364	-0.020194	10.309552	-0.360701	-0.132812	0.448260	0.242187	-0.797296	-0.492027	0.490330	56.183029	0
MSG:	410	100637.609375	282.072845	-0.021668	10.307340	-0.363649	-0.132812	0.450471	0.242187	-0.815412	-0.499914	0.491364	56.166385	0
MSG:	420	100637.914062	282.072326	-0.023142	10.305130	-0.366597	-0.132812	0.452682	0.242187	-0.835289	-0.509455	0.492096	56.141422	0
MSG:	430	100638.421875	282.071777	-0.020461	10.304092	-0.369568	-0.131622	0.450744	0.242782	-0.860650	-0.524246	0.492681	56.099811	0
MSG:	440	100638.828125	282.071258	-0.016741	10.303348	-0.372544	-0.130133	0.447767	0.243526	-0.888093	-0.540926	0.493146	56.066528	0
MSG:	450	100639.335937	282.070739	-0.013020	10.302603	-0.375520	-0.128645	0.444791	0.244270	-0.919188	-0.561003	0.493511	56.024921	0
MSG:	460	100639.835937	282.070190	-0.009300	10.301859	-0.378497	-0.127157	0.441815	0.245014	-0.952893	-0.583428	0.493779	55.983951	0
MSG:	470	100640.250000	282.069671	-0.005580	10.301115	-0.381473	-0.125669	0.438839	0.245758	-0.986819	-0.605855	0.493951	55.950027	0
MSG:	480	100640.750000	282.069152	-0.001860	10.300372	-0.384449	-0.124181	0.435863	0.246502	-1.022667	-0.629938	0.494043	55.909061	0
MSG:	490	100641.257812	282.068603	0.001860	10.299628	-0.387425	-0.122693	0.432886	0.247247	-1.060129	-0.655362	0.494061	55.867454	0
MSG:	500	100641.664062	282.068084	0.005580	10.298884	-0.390401	-0.121205	0.429910	0.247991	-1.096742	-0.679717	0.494003	55.834167	0
MSG:	510	100642.171875	282.067565	0.009300	10.298139	-0.393377	-0.119717	0.426934	0.248735	-1.134781	-0.705226	0.493884	55.792564	0
MSG:	520	100642.679687	282.067016	0.013020	10.297395	-0.396354	-0.118229	0.423958	0.249479	-1.173899	-0.731544	0.493709	55.750957	0
MSG:	530	100642.679687	282.067138	0.015625	10.297538	-0.397995	-0.117187	0.422096	0.249557	-1.203472	-0.748314	0.493526	55.750957	0
MSG:	540	100641.562500	282.068695	0.015625	10.299749	-0.396521	-0.117187	0.422833	0.248083	-1.203010	-0.735674	0.493455	55.842491	0
MSG:	550	100640.343750	282.070281	0.015625	10.301960	-0.395047	-0.117187	0.423570	0.246609	-1.177699	-0.698961	0.493506	55.942344	0
MSG:	560	100639.234375	282.071838	0.015625	10.304171	-0.393573	-0.117187	0.424307	0.245135	-1.135778	-0.646428	0.493699	56.033241	0
MSG:	570	100638.117187	282.073425	0.015625	10.306383	-0.392099	-0.117187	0.425044	0.243661	-1.081107	-0.581983	0.494037	56.124778	0
MSG:	580	100637.007812	282.074981	0.015625	10.308593	-0.390625	-0.117187	0.425781	0.242187	-1.016930	-0.508901	0.494519	56.215675	0
MSG:	590	100635.890625	282.076568	0.015625	10.310804	-0.389150	-0.117187	0.426518	0.240713	-0.945390	-0.429352	0.495139	56.307212	0
MSG:	600	100634.773437	282.078125	0.015625	10.313015	-0.387676	-0.117187	0.427255	0.239239	-0.868273	-0.345134	0.495893	56.398750	0
MSG:	610	100633.554687	282.079711	0.015625	10.315226	-0.386202	-0.117187	0.427992	0.237765	-0.784860	-0.255595	0.496763	56.498611	0
MSG:	620	100632.445312	282.081298	0.015625	10.317438	-0.384728	-0.117187	0.428729	0.236291	-0.698909	-0.164443	0.497755	56.589511	0
MSG:	630	100631.328125	282.082855	0.015625	10.319648	-0.383254	-0.117187	0.429466	0.234817	-0.610883	-0.072141	0.498858	56.681053	0
MSG:	640	100632.039062	282.082946	0.015104	10.318228	-0.382291	-0.118229	0.430208	0.236458	-0.558597	-0.015514	0.499862	56.622798	0
MSG:	650	100633.554687	282.082427	0.014360	10.315253	-0.381547	-0.119717	0.430952	0.239434	-0.549839	-0.001799	0.500659	56.498611	0
MSG:	660	100635.078125	282.081909	0.013616	10.312276	-0.380803	-0.121205	0.431696	0.242410	-0.574248	-0.020498	0.501225	56.373786	0
MSG:	670	100636.601562	282.081359	0.012872	10.309300	-0.380059	-0.122693	0.432440	0.245386	-0.623807	-0.063497	0.501551	56.248962	0
MSG:	680	100638.117187	282.080841	0.012127	10.306324	-0.379315	-0.124181	0.433184	0.248363	-0.692274	-0.124489	0.501635	56.124778	0
MSG:	690	100639.640625	282.080322	0.011383	10.303348	-0.378571	-0.125669	0.433928	0.251339	-0.775235	-0.199004	0.501481	55.999954	0
MSG:	700	100641.257812	282.079772	0.010639	10.300372	-0.377827	-0.127157	0.434672	0.254315	-0.871093	-0.285357	0.501107	55.867454	0
MSG:	710	100642.781250	282.079254	0.009895	10.297395	-0.377083	-0.128645	0.435416	0.257291	-0.974811	-0.378537	0.500511	55.742633	0
MSG:	720	100644.296875	282.078735	0.009151	10.294419	-0.376339	-0.130133	0.436160	0.260267	-1.084324	-0.476467	0.499709	55.618457	0
MSG:	730	100645.820312	282.078186	0.008407	10.291443	-0.375595	-0.131622	0.436904	0.263244	-1.198383	-0.577886	0.498713	55.493640	0
MSG:	740	100646.632812	282.077667	0.007068	10.288169	-0.374404	-0.132961	0.437797	0.265178	-1.301371	-0.667582	0.497454	55.427074	0
MSG:	750	100644.804687	282.077148	0.003348	10.283705	-0.371428	-0.133705	0.439285	0.262946	-1.342065	-0.695874	0.495647	55.576854	0
MSG:	760	100642.984375	282.076599	-0.000372	10.279240	-0.368452	-0.134449	0.440773	0.260714	-1.335682	-0.678160	0.493404	55.725994	0
MSG:	770	100641.257812	282.076080	-0.004092	10.274776	-0.365476	-0.135193	0.442261	0.258482	-1.295515	-0.627815	0.490820	55.867454	0
MSG:	780	100639.429687	282.075561	-0.007812	10.270312	-0.362500	-0.135937	0.443749	0.256249	-1.227663	-0.551086	0.487952	56.017238	0
MSG:	790	100637.609375	282.075012	-0.011532	10.265848	-0.359523	-0.136681	0.445238	0.254017	-1.138981	-0.454898	0.484855	56.166385	0
MSG:	800	100635.781250	282.074493	-0.015252	10.261384	-0.356547	-0.137425	0.446726	0.251785	-1.034354	-0.344189	0.481570	56.316173	0
MSG:	810	100633.960937	282.073974	-0.018973	10.256919	-0.353571	-0.138169	0.448214	0.249553	-0.917803	-0.223011	0.478131	56.465324	0
MSG:	820	100632.140625	282.073425	-0.022693	10.252455	-0.350595	-0.138913	0.449702	0.247321	-0.792218	-0.094276	0.474565	56.614479	0
MSG:	830	100630.312500	282.072906	-0.026413	10.247990	-0.347619	-0.139657	0.451190	0.245089	-0.659635	0.039964	0.470891	56.764274	0
MSG:	840	100628.492187	282.072387	-0.030133	10.243526	-0.344642	-0.140401	0.452678	0.242857	-0.521913	0.177847	0.467128	56.913433	0
MSG:	850	100628.898437	282.072570	-0.032797	10.243735	-0.343234	-0.143204	0.451577	0.240639	-0.425761	0.273978	0.463908	56.880142	0
MSG:	860	100630.117187	282.073120	-0.035008	10.245945	-0.342497	-0.146889	0.449366	0.238428	-0.377722	0.322420	0.461393	56.780277	0
MSG:	870	100631.328125	282.073638	-0.037219	10.248157	-0.341760	-0.150574	0.447155	0.236217	-0.366009	0.335099	0.459470	56.681053	0
MSG:	880	100632.546875	282.074157	-0.039431	10.250368	-0.341022	-0.154260	0.444943	0.234006	-0.382000	0.320744	0.458047	56.581192	0
MSG:	890	100633.765625	282.074676	-0.041642	10.252579	-0.340285	-0.157945	0.442732	0.231795	-0.418996	0.286130	0.457051	56.481327	0
MSG:	900	100634.976562	282.075195	-0.043853	10.254790	-0.339548	-0.161630	0.440521	0.229584	-0.471756	0.236549	0.456418	56.382106	0
MSG:	910	100636.187500	282.075714	-0.046064	10.257001	-0.338811	-0.165315	0.438310	0.227373	-0.536466	0.175856	0.456101	56.282886	0
MSG:	920	100637.406250	282.076263	-0.048275	10.259212	-0.338074	-0.169000	0.436099	0.225162	-0.610390	0.106817	0.456056	56.183029	0
MSG:	930	100638.625000	282.076782	-0.050486	10.261424	-0.337337	-0.172685	0.433888	0.222951	-0.691295	0.031685	0.456251	56.083171	0
