--offload
MSG:	Starting Offload
timestampMs	pressurePa	barometerTemperatureK	accelerationMSS_x	accelerationMSS_y	accelerationMSS_z	velocityRadS_x	velocityRadS_y	velocityRadS_z	imuTemperatureK	batteryVoltageV	altitudeM	velocityMS	accelerationMSS	unfilteredAltitudeM	flightState	drogueContinuity	drogueFired	mainContinuity	mainFired
205515	94995.796875	282.14	-0.295834	0.058332	-2.864583	0.000000	-0.002128	0.015963	302.55	0.02	472.35	54.61	-12.88	529.582519	1	0	0	0	0
205527	94992.625000	282.14	-0.313964	0.083007	-2.894531	-0.001064	-0.005321	0.018091	302.45	0.01	472.77	54.36	-12.87	529.854980	1	0	0	0	0
205539	94991.375000	282.14	-0.240722	-0.004883	-2.933593	-0.001064	0.000000	0.018091	302.45	0.01	473.11	54.04	-12.85	529.962402	1	0	0	0	0
205551	94970.468750	282.14	-0.342707	-0.034896	-2.927083	-0.002128	-0.002128	0.015963	302.55	0.01	473.81	54.06	-12.84	531.758483	1	0	0	0	0
205563	94947.625000	282.14	-0.470703	0.013671	-2.917968	-0.004256	-0.001064	0.017027	302.55	0.01	474.83	54.40	-12.83	533.721374	1	0	0	0	0
205577	94950.750000	282.14	-0.402343	0.277343	-2.976562	-0.002128	-0.003192	0.018091	302.36	0.01	475.53	54.42	-12.83	533.452819	1	0	0	0	0
205589	94952.000000	282.14	-0.400000	0.329688	-2.940624	-0.004256	0.003192	0.018091	302.65	0.01	476.02	54.25	-12.82	533.345458	1	0	0	0	0
205601	94950.187500	282.14	-0.434570	0.242676	-2.853516	-0.003192	-0.002128	0.017027	302.45	0.01	476.44	53.99	-12.80	533.501159	1	0	0	0	0
205613	94932.062500	282.14	-0.405272	0.169433	-2.873047	-0.006385	0.001064	0.018091	302.45	0.01	477.13	54.02	-12.79	535.058837	1	0	0	0	0
205626	94923.664062	282.14	-0.354167	0.052083	-2.867187	0.000000	0.000000	0.017027	302.45	0.01	477.83	54.05	-12.78	535.780700	1	0	0	0	0
205638	94925.000000	282.14	-0.281250	-0.109375	-2.835937	-0.008513	-0.004256	0.018091	302.65	0.00	478.33	53.88	-12.77	535.665893	1	0	0	0	0
205650	94913.750000	282.14	-0.247070	0.110352	-2.894531	-0.005321	-0.002128	0.018091	302.36	0.00	478.94	53.83	-12.76	536.632934	1	0	0	0	0
205663	94904.867187	282.14	-0.266146	0.138021	-2.910938	-0.004256	-0.002128	0.019156	302.65	0.00	479.60	53.81	-12.76	537.396484	1	0	0	0	0
205676	94899.531250	282.14	-0.365103	-0.122395	-2.864063	-0.006385	-0.001064	0.018091	302.31	0.01	480.20	53.75	-12.75	537.855224	1	0	0	0	0
205688	94899.000000	282.14	-0.295313	-0.096874	-2.803124	-0.004256	-0.002128	0.020220	302.45	0.01	480.66	53.55	-12.73	537.900939	1	0	0	0	0
205700	94896.500000	282.14	-0.201171	-0.085937	-2.800781	-0.003192	-0.002128	0.018091	302.45	0.00	481.06	53.29	-12.72	538.115844	1	0	0	0	0
205712	94890.250000	282.14	-0.098632	-0.144530	-2.888672	-0.006385	-0.005321	0.015963	302.65	0.01	481.49	53.07	-12.72	538.653198	1	0	0	0	0
205725	94873.531250	282.14	-0.082291	-0.097916	-2.839582	-0.001064	-0.002128	0.015963	302.36	0.01	482.18	53.09	-12.71	540.090759	1	0	0	0	0
205738	94861.500000	282.14	-0.100585	-0.092284	-2.800292	-0.004256	-0.002128	0.015963	302.45	0.01	482.94	53.19	-12.70	541.125366	1	0	0	0	0
205750	94866.500000	282.15	-0.149415	-0.243652	-2.863770	-0.004256	-0.003192	0.017027	302.45	0.01	483.42	53.01	-12.70	540.695373	1	0	0	0	0
205763	94859.601562	282.15	-0.339062	-0.194270	-2.784374	-0.003192	-0.002128	0.015963	302.36	0.01	483.92	52.85	-12.69	541.288635	1	0	0	0	0
205775	94847.875000	282.14	-0.513671	-0.098632	-2.676758	-0.005321	0.000000	0.018091	302.36	0.00	484.54	52.82	-12.67	542.297180	1	0	0	0	0
205787	94837.250000	282.14	-0.386718	-0.162110	-2.701172	-0.005321	-0.003192	0.020220	302.55	0.01	485.24	52.86	-12.65	543.211059	1	0	0	0	0
205799	94832.601562	282.14	-0.401562	-0.337500	-2.701562	-0.002128	0.003192	0.017027	302.70	0.01	485.86	52.83	-12.64	543.610961	1	0	0	0	0
205812	94832.000000	282.14	-0.500487	-0.545898	-2.690429	-0.007449	-0.004256	0.018091	302.55	0.01	486.34	52.66	-12.62	543.662658	1	0	0	0	0
205825	94832.000000	282.14	-0.505370	-0.379882	-2.719727	-0.003192	-0.001064	0.019156	302.45	0.01	486.70	52.37	-12.61	543.662658	1	0	0	0	0
205837	94824.664062	282.14	-0.442708	-0.317707	-2.726562	-0.007449	-0.006385	0.018091	302.45	0.01	487.13	52.15	-12.61	544.293762	1	0	0	0	0
205849	94810.000000	282.14	-0.312500	-0.359375	-2.710937	-0.005321	-0.002128	0.017027	302.70	0.01	487.76	52.14	-12.60	545.555358	1	0	0	0	0
205861	94809.375000	282.14	-0.419921	-0.295899	-2.710937	-0.005321	-0.002128	0.017027	302.45	0.01	488.25	51.98	-12.59	545.609130	1	0	0	0	0
205873	94809.265625	282.14	-0.388541	-0.289063	-2.721354	-0.006385	-0.003192	0.018091	302.55	0.01	488.62	51.71	-12.58	545.618530	1	0	0	0	0
205889	94809.929687	282.14	-0.148957	-0.367188	-2.747395	-0.004256	-0.004256	0.017027	302.45	0.01	488.88	51.33	-12.58	545.561401	1	0	0	0	0
205902	94813.601562	282.14	-0.120313	-0.370312	-2.670312	-0.002128	-0.001064	0.015963	302.50	0.02	488.99	50.82	-12.57	545.245483	1	0	0	0	0
205914	94807.000000	282.14	-0.117187	-0.289063	-2.638672	-0.003192	-0.004256	0.018091	302.45	0.01	489.21	50.42	-12.55	545.813415	1	0	0	0	0
205927	94784.500000	282.14	-0.117187	-0.093750	-2.692383	-0.002128	0.001064	0.019156	302.45	0.01	489.86	50.43	-12.55	547.749511	1	0	0	0	0
205939	94774.664062	282.14	-0.067188	-0.033854	-2.719791	-0.002128	-0.002128	0.019156	302.65	0.01	490.55	50.49	-12.55	548.596008	1	0	0	0	0
205951	94767.750000	282.14	-0.096680	-0.041992	-2.691895	-0.001064	0.002128	0.015963	302.45	0.01	491.23	50.53	-12.54	549.191040	1	0	0	0	0
205963	94760.250000	282.14	-0.340820	-0.129883	-2.550292	-0.004256	-0.001064	0.014899	302.65	0.01	491.89	50.56	-12.52	549.836608	1	0	0	0	0
205975	94759.398437	282.14	-0.432292	0.029688	-2.562500	-0.002128	-0.001064	0.017027	302.65	0.01	492.41	50.45	-12.51	549.909912	1	0	0	0	0
205987	94757.750000	282.13	-0.454102	0.233399	-2.622070	-0.005321	0.002128	0.014899	302.50	0.01	492.83	50.25	-12.50	550.051757	1	0	0	0	0
205998	94741.500000	282.14	-0.458985	0.189453	-2.607422	-0.004256	0.000000	0.017027	302.31	0.01	493.50	50.28	-12.49	551.450622	1	0	0	0	0
206011	94743.796875	282.14	-0.529688	0.053125	-2.617187	0.003192	0.000000	0.014899	302.50	0.01	493.95	50.11	-12.49	551.252868	1	0	0	0	0
206023	94755.562500	282.14	-0.624512	-0.121582	-2.635741	-0.006385	-0.005321	0.015963	302.45	0.01	494.03	49.58	-12.48	550.240051	1	0	0	0	0
206035	94741.187500	282.14	-0.541504	-0.087402	-2.586914	-0.001064	-0.001064	0.017027	302.65	0.00	494.40	49.33	-12.47	551.477539	1	0	0	0	0
206047	94728.335937	282.14	-0.507812	0.013020	-2.570312	-0.004256	-0.002128	0.015963	302.50	0.00	494.95	49.26	-12.46	552.583923	1	0	0	0	0
206059	94717.000000	282.14	-0.523437	0.179688	-2.585937	-0.004256	-0.002128	0.017027	302.31	0.00	495.61	49.30	-12.45	553.559997	1	0	0	0	0
206072	94720.335937	282.14	-0.523437	0.158855	-2.575520	0.000000	-0.002128	0.018091	302.36	0.01	496.03	49.10	-12.45	553.272766	1	0	0	0	0
206084	94718.250000	282.14	-0.508790	0.126464	-2.558105	-0.005321	-0.003192	0.018091	302.45	0.00	496.39	48.85	-12.44	553.452331	1	0	0	0	0
206098	94710.750000	282.13	-0.479492	0.082520	-2.533690	0.001064	0.004256	0.018091	302.65	0.01	496.82	48.67	-12.43	554.098144	1	0	0	0	0
206110	94703.398437	282.13	-0.429688	0.073438	-2.521874	-0.006385	-0.004256	0.017027	302.70	0.00	497.29	48.54	-12.42	554.731201	1	0	0	0	0
206122	94693.500000	282.14	-0.455078	0.097657	-2.509766	-0.003192	-0.002128	0.017027	302.65	0.00	497.87	48.50	-12.41	555.583679	1	0	0	0	0
206134	94679.750000	282.14	-0.596679	0.166015	-2.495117	-0.007449	-0.001064	0.017027	302.55	0.01	498.59	48.61	-12.40	556.767944	1	0	0	0	0
206146	94677.000000	282.14	-0.500000	0.142187	-2.496354	-0.005321	0.001064	0.015963	302.45	0.00	499.19	48.60	-12.39	557.004821	1	0	0	0	0
206158	94675.125000	282.14	-0.371582	0.103515	-2.510253	-0.010642	-0.004256	0.014899	302.36	0.00	499.68	48.48	-12.38	557.166320	1	0	0	0	0
206171	94668.875000	282.14	-0.308106	0.083984	-2.544434	-0.011706	-0.003192	0.013834	302.65	0.00	500.19	48.38	-12.38	557.704650	1	0	0	0	0
206183	94662.335937	282.15	-0.263541	0.121875	-2.551042	-0.009578	-0.003192	0.019156	302.55	0.00	500.70	48.29	-12.38	558.267944	1	0	0	0	0
206196	94655.375000	282.15	-0.264649	0.170899	-2.524414	-0.001064	0.000000	0.019156	302.65	0.01	501.24	48.22	-12.37	558.867614	1	0	0	0	0
206208	94647.250000	282.15	-0.416016	0.166015	-2.412110	-0.005321	-0.005321	0.018091	302.45	0.01	501.82	48.19	-12.36	559.567626	1	0	0	0	0
206220	94647.601562	282.14	-0.426562	0.089063	-2.401562	0.000000	-0.004256	0.018091	302.45	0.02	502.24	48.01	-12.34	559.537353	1	0	0	0	0
206232	94651.601562	282.13	-0.357291	-0.015104	-2.452604	-0.003192	-0.004256	0.019156	302.45	0.01	502.48	47.65	-12.33	559.192749	1	0	0	0	0
206245	94637.601562	282.14	-0.414582	0.068228	-2.447396	0.002128	-0.002128	0.018091	302.65	0.01	502.95	47.52	-12.33	560.398986	1	0	0	0	0
206258	94630.875000	282.14	-0.305664	0.022461	-2.439454	-0.004256	-0.004256	0.017027	302.50	0.02	503.45	47.42	-12.32	560.978576	1	0	0	0	0
206270	94629.000000	282.15	-0.085937	-0.109375	-2.429687	-0.001064	-0.002128	0.018091	302.16	0.01	503.86	47.24	-12.31	561.140136	1	0	0	0	0
206282	94624.335937	282.15	-0.164063	0.041666	-2.414062	-0.003192	-0.002128	0.017027	302.50	0.01	504.27	47.06	-12.30	561.542053	1	0	0	0	0
206294	94614.500000	282.14	-0.220214	0.112305	-2.418457	-0.005321	-0.002128	0.017027	302.36	0.01	504.79	46.98	-12.29	562.389709	1	0	0	0	0
206306	94599.500000	282.14	-0.254395	0.102540	-2.442872	-0.002128	-0.004256	0.015963	302.50	0.01	505.50	47.09	-12.29	563.682495	1	0	0	0	0
206318	94591.398437	282.14	-0.135938	-0.039062	-2.431250	-0.001064	0.002128	0.018091	302.31	0.01	506.21	47.20	-12.28	564.380798	1	0	0	0	0
206331	94585.250000	282.14	-0.119140	-0.087890	-2.396485	-0.019156	0.005321	0.018091	302.36	0.01	506.87	47.27	-12.28	564.910827	1	0	0	0	0
206344	94580.875000	282.14	-0.280274	0.024413	-2.333008	-0.005321	-0.005321	0.017027	302.50	0.01	507.46	47.26	-12.26	565.287963	1	0	0	0	0
206356	94582.664062	282.14	-0.270832	0.026041	-2.332813	-0.009578	-0.004256	0.020220	302.45	0.01	507.87	47.08	-12.25	565.133728	1	0	0	0	0
206368	94579.937500	282.14	-0.254882	-0.014159	-2.315917	-0.008513	-0.003192	0.018091	302.70	0.01	508.23	46.85	-12.24	565.368774	1	0	0	0	0
206380	94563.062500	282.14	-0.323242	-0.087402	-2.223145	-0.008513	0.004256	0.017027	302.45	0.01	508.87	46.89	-12.22	566.823608	1	0	0	0	0
206392	94551.929687	282.14	-0.252604	-0.014582	-2.271874	0.000000	-0.004256	0.018091	302.50	0.01	509.58	47.01	-12.21	567.783508	1	0	0	0	0
206404	94549.796875	282.14	-0.163020	0.070832	-2.345833	-0.002128	0.004256	0.017027	302.70	0.01	510.16	47.00	-12.20	567.967407	1	0	0	0	0
206417	94573.796875	282.14	-0.235937	-0.043749	-2.278125	-0.004256	0.000000	0.017027	302.65	0.00	510.09	46.35	-12.19	565.898132	1	0	0	0	0
206429	94563.062500	282.14	-0.257813	-0.009766	-2.274903	-0.003192	0.001064	0.018091	302.36	0.01	510.25	45.94	-12.18	566.823608	1	0	0	0	0
206441	94539.203125	282.14	-0.252604	0.079687	-2.300520	-0.004256	-0.002128	0.017027	302.36	0.00	510.89	45.99	-12.17	568.880981	1	0	0	0	0
206453	94531.203125	282.14	-0.200521	0.095312	-2.336980	-0.003192	-0.001064	0.014899	302.36	0.01	511.54	46.05	-12.17	569.570861	1	0	0	0	0
206465	94528.000000	282.14	-0.167969	0.116210	-2.298829	-0.006385	-0.003192	0.017027	302.50	0.01	512.10	46.02	-12.16	569.847106	1	0	0	0	0
206477	94528.000000	282.14	-0.148438	0.140625	-2.210937	0.000000	0.001064	0.014899	302.45	0.01	512.51	45.86	-12.15	569.847106	1	0	0	0	0
206490	94531.335937	282.14	-0.122395	0.171875	-2.221354	-0.006385	-0.002128	0.018091	302.65	0.01	512.75	45.53	-12.13	569.559448	1	0	0	0	0
206502	94522.687500	282.14	-0.111817	0.136231	-2.231446	-0.002128	0.002128	0.015963	302.36	0.01	513.12	45.32	-12.12	570.305297	1	0	0	0	0
206515	94502.062500	282.14	-0.116700	0.033691	-2.241210	-0.003192	-0.004256	0.015963	302.65	0.00	513.83	45.46	-12.12	572.084350	1	0	0	0	0
206527	94500.000000	282.14	-0.253125	0.042187	-2.237499	-0.003192	-0.002128	0.018091	302.50	0.00	514.42	45.46	-12.11	572.262268	1	0	0	0	0
206540	94501.750000	282.14	-0.271485	0.044922	-2.242187	-0.003192	-0.001064	0.014899	302.55	0.00	514.82	45.29	-12.10	572.111328	1	0	0	0	0
206552	94506.125000	282.14	-0.090820	0.020508	-2.261718	-0.002128	0.001064	0.017027	302.50	0.00	515.02	44.93	-12.10	571.733886	1	0	0	0	0
206564	94497.929687	282.14	-0.125521	0.053125	-2.248958	-0.004256	-0.001064	0.020220	302.65	0.00	515.35	44.69	-12.09	572.440856	1	0	0	0	0
206577	94484.203125	282.14	-0.156250	0.064062	-2.240624	-0.002128	-0.002128	0.017027	302.36	0.01	515.89	44.66	-12.09	573.625122	1	0	0	0	0
206590	94464.867187	282.14	-0.052083	-0.008855	-2.261457	0.000000	0.000000	0.017027	302.55	0.01	516.71	44.90	-12.09	575.293518	1	0	0	0	0
206602	94466.500000	282.14	-0.074219	0.019531	-2.214843	-0.002128	0.000000	0.019156	302.50	0.00	517.29	44.91	-12.08	575.152587	1	0	0	0	0
206614	94469.867187	282.14	-0.131770	0.063542	-2.165105	-0.002128	0.000000	0.015963	302.45	0.01	517.65	44.71	-12.07	574.862060	1	0	0	0	0
206626	94459.203125	282.14	-0.204687	0.068750	-2.170312	-0.006385	-0.004256	0.018091	302.45	0.02	518.16	44.64	-12.06	575.782287	1	0	0	0	0
206638	94456.000000	282.14	-0.236817	0.090820	-2.151366	-0.004256	-0.004256	0.015963	302.50	0.01	518.60	44.52	-12.05	576.058715	1	0	0	0	0
206650	94455.734375	282.14	-0.248958	0.108333	-2.123437	0.003192	0.000000	0.017027	302.45	0.01	518.94	44.30	-12.04	576.081604	1	0	0	0	0
206662	94453.070312	282.14	-0.238542	0.019791	-2.107812	-0.011706	-0.003192	0.019156	302.65	0.01	519.25	44.05	-12.03	576.311523	1	0	0	0	0
206675	94442.250000	282.14	-0.181640	-0.018555	-2.113281	-0.001064	-0.002128	0.017027	302.21	0.01	519.71	43.96	-12.02	577.245361	1	0	0	0	0
206687	94426.000000	282.14	-0.093750	-0.023437	-2.132812	-0.003192	-0.004256	0.015963	302.55	0.01	520.41	44.09	-12.01	578.647949	1	0	0	0	0
206699	94437.335937	282.14	-0.182291	0.023437	-2.169270	-0.006385	-0.006385	0.015963	302.55	0.01	520.69	43.81	-12.00	577.669494	1	0	0	0	0
206711	94434.562500	282.14	-0.231445	0.044433	-2.155761	-0.006385	-0.002128	0.018091	302.45	0.01	520.96	43.53	-12.00	577.908874	1	0	0	0	0
206723	94417.687500	282.14	-0.241210	0.039551	-2.092286	-0.002128	-0.002128	0.015963	302.45	0.01	521.52	43.53	-11.99	579.365539	1	0	0	0	0
206735	94417.796875	282.14	-0.171875	0.062500	-2.146874	-0.003192	-0.006385	0.018091	302.45	0.01	521.94	43.40	-11.99	579.356079	1	0	0	0	0
206748	94412.500000	282.14	-0.166015	0.050781	-2.156250	-0.007449	-0.005321	0.019156	302.55	0.01	522.37	43.27	-11.98	579.813354	1	0	0	0	0
206761	94396.250000	282.14	-0.268554	-0.017578	-2.078125	0.003192	0.002128	0.015963	302.45	0.01	523.04	43.39	-11.97	581.216369	1	0	0	0	0
206773	94396.203125	282.14	-0.126562	0.077082	-2.062500	-0.004256	-0.007449	0.018091	302.36	0.01	523.54	43.34	-11.96	581.220397	1	0	0	0	0
206785	94398.398437	282.14	-0.037500	0.170313	-2.065624	0.001064	-0.002128	0.017027	302.55	0.02	523.88	43.12	-11.95	581.030822	1	0	0	0	0
206798	94396.398437	282.14	-0.214582	0.165105	-2.076041	-0.008513	-0.006385	0.019156	302.55	0.01	524.17	42.86	-11.95	581.203552	1	0	0	0	0
206810	94383.000000	282.14	-0.281250	0.101562	-2.054687	-0.004256	-0.004256	0.021284	302.36	0.02	524.67	42.82	-11.94	582.360473	1	0	0	0	0
206822	94370.265625	282.15	-0.283333	0.008855	-2.035417	-0.005321	-0.002128	0.018091	302.36	0.01	525.32	42.92	-11.93	583.460144	1	0	0	0	0
206836	94371.601562	282.15	-0.137500	-0.142186	-2.056250	-0.006385	-0.004256	0.017027	302.65	0.00	525.78	42.83	-11.92	583.344787	1	0	0	0	0
206848	94372.875000	282.15	-0.141601	-0.078125	-2.072753	-0.005321	-0.002128	0.019156	302.50	0.01	526.10	42.61	-11.92	583.234802	1	0	0	0	0
206861	94372.664062	282.14	-0.212500	0.059374	-2.079688	-0.005321	-0.002128	0.015963	302.45	0.01	526.35	42.31	-11.91	583.252990	1	0	0	0	0
206873	94359.335937	282.15	-0.306250	0.028124	-2.017188	-0.002128	-0.002128	0.019156	302.45	0.00	526.81	42.23	-11.90	584.404113	1	0	0	0	0
206885	94349.125000	282.15	-0.288085	-0.016602	-1.986328	-0.004256	-0.003192	0.019156	302.36	0.01	527.38	42.26	-11.89	585.286071	1	0	0	0	0
206898	94341.000000	282.14	-0.195313	-0.070312	-1.976562	-0.007449	-0.002128	0.018091	302.50	0.00	527.98	42.32	-11.88	585.987915	1	0	0	0	0
206910	94359.000000	282.14	-0.101562	-0.070312	-1.976562	-0.008513	-0.003192	0.019156	302.45	0.01	528.05	41.85	-11.87	584.433105	1	0	0	0	0
206924	94356.125000	282.14	-0.049805	-0.053222	-1.998535	-0.001064	-0.001064	0.018091	302.45	0.01	528.16	41.43	-11.86	584.681457	1	0	0	0	0
206936	94332.375000	282.14	-0.040040	-0.019043	-2.042479	-0.004256	0.001064	0.015963	302.55	0.00	528.75	41.48	-11.86	586.732971	1	0	0	0	0
206949	94319.796875	282.14	-0.184375	0.003125	-2.018749	-0.005321	-0.001064	0.018091	302.45	0.00	529.46	41.66	-11.86	587.819641	1	0	0	0	0
206961	94315.664062	282.14	-0.241667	-0.023957	-1.950000	-0.003192	0.003192	0.018091	302.70	0.01	530.08	41.74	-11.85	588.176757	1	0	0	0	0
206973	94322.335937	282.14	-0.142709	-0.122916	-1.825000	0.000000	0.001064	0.015963	302.45	0.01	530.41	41.54	-11.83	587.600280	1	0	0	0	0
206986	94315.125000	282.15	-0.277832	-0.233887	-1.834473	-0.007449	-0.003192	0.017027	302.45	0.01	530.81	41.40	-11.81	588.223327	1	0	0	0	0
206998	94305.203125	282.15	-0.334374	-0.245312	-1.860937	-0.001064	-0.001064	0.015963	302.45	0.00	531.32	41.38	-11.80	589.080627	1	0	0	0	0
207010	94292.531250	282.15	-0.146874	-0.021353	-1.892187	-0.003192	-0.005321	0.018091	302.50	0.00	531.98	41.50	-11.79	590.175659	1	0	0	0	0
207023	94298.500000	282.14	-0.101562	0.101562	-1.906250	-0.006385	-0.002128	0.018091	302.45	0.01	532.35	41.34	-11.78	589.659851	1	0	0	0	0
207035	94303.929687	282.14	-0.127083	0.150520	-1.906770	-0.006385	-0.002128	0.020220	302.36	0.01	532.50	40.97	-11.77	589.190673	1	0	0	0	0
207047	94288.601562	282.14	-0.293749	0.004687	-1.870313	-0.004256	-0.004256	0.018091	302.65	0.01	532.95	40.89	-11.76	590.515258	1	0	0	0	0
207059	94280.937500	282.14	-0.278809	-0.069824	-1.866211	-0.008513	-0.004256	0.017027	302.36	0.01	533.45	40.86	-11.75	591.177673	1	0	0	0	0
207072	94276.000000	282.14	-0.189062	-0.121353	-1.875520	-0.007449	-0.003192	0.018091	302.36	0.01	533.93	40.81	-11.75	591.604370	1	0	0	0	0
207083	94266.000000	282.14	-0.126562	-0.241145	-1.880730	-0.005321	0.000000	0.015963	302.36	0.02	534.50	40.86	-11.74	592.468750	1	0	0	0	0
207096	94256.750000	282.14	-0.195313	-0.154296	-1.882812	-0.007449	-0.006385	0.017027	302.45	0.01	535.13	40.96	-11.74	593.268371	1	0	0	0	0
207108	94248.000000	282.14	-0.351563	0.070312	-1.882812	-0.005321	-0.002128	0.018091	302.50	0.02	535.80	41.09	-11.73	594.024780	1	0	0	0	0
207119	94256.664062	282.14	-0.341145	0.065104	-1.872395	-0.004256	0.000000	0.015963	302.36	0.01	536.11	40.88	-11.73	593.275756	1	0	0	0	0
207132	94257.664062	282.14	-0.289063	0.085937	-1.872395	-0.004256	-0.005321	0.018091	302.50	0.01	536.32	40.57	-11.72	593.189331	1	0	0	0	0
207145	94251.000000	282.14	-0.195313	0.132813	-1.882812	-0.002128	-0.001064	0.018091	302.55	0.01	536.62	40.35	-11.72	593.765441	1	0	0	0	0
207157	94246.625000	282.14	-0.195313	0.025390	-1.824218	-0.004256	-0.005321	0.018091	302.50	0.01	536.94	40.15	-11.71	594.143615	1	0	0	0	0
207169	94242.929687	282.14	-0.182813	-0.022396	-1.801563	-0.003192	-0.002128	0.017027	302.45	0.01	537.26	39.96	-11.70	594.463134	1	0	0	0	0
207181	94240.265625	282.15	-0.151563	0.019270	-1.832813	-0.003192	-0.003192	0.017027	302.55	0.01	537.55	39.74	-11.69	594.693481	1	0	0	0	0
207194	94233.250000	282.15	-0.240722	0.089355	-1.813964	-0.004256	-0.005321	0.015963	302.70	0.01	537.92	39.59	-11.68	595.300048	1	0	0	0	0
207206	94226.796875	282.14	-0.309374	0.118749	-1.799999	-0.004256	-0.001064	0.015963	302.31	0.01	538.34	39.50	-11.68	595.858032	1	0	0	0	0
207219	94222.796875	282.14	-0.298958	0.045832	-1.810417	-0.004256	-0.003192	0.015963	302.50	0.01	538.73	39.39	-11.67	596.203857	1	0	0	0	0
207231	94227.500000	282.14	-0.246094	0.074219	-1.816406	-0.003192	0.000000	0.018091	302.36	0.01	538.93	39.08	-11.66	595.797180	1	0	0	0	0
207243	94226.070312	282.14	-0.222396	0.110937	-1.808855	-0.003192	-0.002128	0.017027	302.70	0.01	539.11	38.75	-11.66	595.920837	1	0	0	0	0
207255	94191.398437	282.14	-0.357813	0.079687	-1.751562	-0.004256	-0.001064	0.017027	302.36	0.00	539.98	39.11	-11.65	598.919311	1	0	0	0	0
207268	94188.437500	282.14	-0.333496	0.090820	-1.748046	-0.007449	-0.005321	0.018091	302.45	0.00	540.71	39.32	-11.64	599.175415	1	0	0	0	0
207279	94198.070312	282.14	-0.255207	0.114583	-1.764063	-0.010642	-0.001064	0.017027	302.36	0.00	541.05	39.15	-11.63	598.342224	1	0	0	0	0
207292	94198.734375	282.14	-0.307292	0.088541	-1.748438	-0.010642	-0.008513	0.018091	302.50	0.00	541.28	38.89	-11.63	598.284790	1	0	0	0	0
207304	94187.796875	282.14	-0.290625	0.100000	-1.745313	-0.004256	-0.001064	0.017027	302.45	0.01	541.70	38.80	-11.62	599.230834	1	0	0	0	0
207317	94171.312500	282.14	-0.240234	0.129394	-1.746093	-0.008513	-0.004256	0.019156	302.65	0.01	542.36	38.95	-11.61	600.656799	1	0	0	0	0
207329	94174.437500	282.14	-0.298828	0.095215	-1.707031	-0.001064	-0.004256	0.015963	302.36	0.00	542.79	38.88	-11.60	600.386474	1	0	0	0	0
207341	94182.335937	282.15	-0.343750	0.088541	-1.687500	-0.004256	-0.002128	0.018091	302.36	0.01	542.95	38.54	-11.59	599.703186	1	0	0	0	0
207353	94195.000000	282.15	-0.375000	0.109375	-1.687500	-0.005321	-0.004256	0.015963	302.45	0.00	542.79	37.89	-11.58	598.607788	1	0	0	0	0
207366	94175.000000	282.14	-0.282227	0.158203	-1.702149	-0.003192	-0.002128	0.018091	302.55	0.00	543.10	37.71	-11.57	600.337768	1	0	0	0	0
207378	94157.398437	282.14	-0.220312	0.156250	-1.702605	-0.007449	-0.003192	0.018091	302.50	0.01	543.70	37.82	-11.57	601.860534	1	0	0	0	0
207390	94143.398437	282.14	-0.204687	0.078125	-1.681771	-0.003192	-0.001064	0.017027	302.45	0.00	544.46	38.07	-11.56	603.071899	1	0	0	0	0
207403	94152.125000	282.15	-0.154785	0.074707	-1.723633	-0.003192	-0.003192	0.014899	302.45	0.01	544.85	37.96	-11.56	602.316833	1	0	0	0	0
207415	94158.601562	282.15	-0.112499	0.062500	-1.723438	-0.003192	-0.001064	0.018091	302.45	0.01	544.99	37.62	-11.55	601.756469	1	0	0	0	0
207427	94153.929687	282.15	-0.096874	0.010417	-1.608855	-0.002128	0.000000	0.015963	302.50	0.01	545.20	37.34	-11.54	602.160705	1	0	0	0	0
207440	94148.000000	282.15	-0.113280	0.039062	-1.617187	-0.001064	-0.002128	0.015963	302.55	0.01	545.49	37.14	-11.53	602.673767	1	0	0	0	0
207452	94142.867187	282.15	-0.141146	0.078125	-1.643229	-0.001064	0.000000	0.014899	302.45	0.01	545.81	36.98	-11.52	603.117858	1	0	0	0	0
207464	94142.203125	282.15	-0.182813	0.078125	-1.617187	0.000000	0.001064	0.015963	302.50	0.01	546.06	36.75	-11.51	603.175354	1	0	0	0	0
207478	94129.312500	282.14	-0.202149	0.088379	-1.612792	-0.008513	-0.005321	0.017027	302.65	0.01	546.53	36.74	-11.50	604.290832	1	0	0	0	0
207490	94112.664062	282.14	-0.208855	0.098438	-1.619271	-0.001064	0.001064	0.018091	302.45	0.01	547.24	36.95	-11.49	605.731689	1	0	0	0	0
207503	94109.335937	282.14	-0.188021	0.067188	-1.640105	-0.010642	-0.005321	0.018091	302.50	0.01	547.84	37.07	-11.49	606.019775	1	0	0	0	0
207515	94105.203125	282.14	-0.104688	0.051562	-1.664062	-0.007449	-0.001064	0.018091	302.50	0.01	548.39	37.12	-11.49	606.377502	1	0	0	0	0
207527	94100.000000	282.14	-0.002928	0.045409	-1.675292	-0.004256	0.000000	0.019156	302.55	0.01	548.91	37.16	-11.49	606.827880	1	0	0	0	0
207539	94090.000000	282.14	-0.110352	0.030762	-1.553223	-0.006385	-0.001064	0.018091	302.45	0.01	549.52	37.27	-11.48	607.693542	1	0	0	0	0
207551	94083.000000	282.14	-0.161458	0.062500	-1.528645	-0.004256	-0.004256	0.019156	302.65	0.01	550.13	37.39	-11.46	608.299560	1	0	0	0	0
